형태소,품사,분류,카운트
듣다니,Verb,10,1
듣던,Verb,10,13
듣던대로,Verb,10,2
듣도,Verb,10,1
듣으로,Verb,10,1
듣자,Verb,10,1
듣자마자,Verb,10,1
듣지,Verb,10,2
듣한,Verb,10,1
들,Suffix,1,75
들,Suffix,2,40
들,Suffix,3,6
들,Suffix,4,34
들,Suffix,5,21
들,Suffix,6,86
들,Suffix,7,56
들,Suffix,8,259
들,Suffix,9,195
들,Suffix,10,2314
들,Verb,1,5
들,Verb,2,3
들,Verb,3,1
들,Verb,4,2
들,Verb,5,1
들,Verb,6,8
들,Verb,7,5
들,Verb,8,9
들,Verb,9,12
들,Verb,10,194
들가서,Verb,10,1
들거,Verb,1,1
들게,Verb,8,1
들게,Verb,10,3
들겠거니,Verb,10,1
들고,Verb,5,1
들고,Verb,9,1
들고,Verb,10,16
들고있던,Verb,10,1
들과,Verb,9,1
들과,Verb,10,5
들구,Verb,10,1
들긴,Verb,9,1
들께도,Verb,10,1
들끓는데,Verb,6,1
들다니,Verb,9,1
들더냐,Verb,10,1
들더라구요,Verb,10,1
들도,Verb,7,1
들도,Verb,9,1
들도,Verb,10,11
들도록,Verb,10,1
들듯,Verb,10,1
들듯이,Verb,10,1
들떠서,Adjective,9,1
들뜨게,Adjective,10,1
들뜨고,Adjective,10,1
들뜬,Adjective,10,2
들락날락,Noun,10,1
들러리,Noun,5,1
들려서,Verb,8,1
들려서,Verb,10,1
들려줄,Verb,10,1
들려줄것,Verb,10,1
들렸다,Verb,9,1
들렸습니다,Verb,10,1
들렸어요,Verb,9,1
들리는,Verb,10,1
들리는거,Verb,10,1
들리는듯,Verb,10,3
들리더군요,Verb,10,1
들리도록,Verb,9,1
들리지,Verb,10,2
들린것,Verb,8,1
들린다,Verb,10,1
들린다는,Verb,10,1
들릴,Verb,10,1
들만큼,Verb,10,2
들만큼은,Verb,8,1
들면서,Verb,9,2
들면서,Verb,10,2
들보,Noun,1,3
들보,Noun,2,1
들보,Noun,10,4
들썩,Adverb,8,1
들썩,Adverb,10,17
들썩거렸,Noun,10,1
들썩들썩,Adverb,6,1
들썩들썩,Adverb,8,2
들썩들썩,Adverb,10,18
들썩여지는,Verb,10,1
들썩였고,Verb,10,1
들썩였습니다,Verb,10,1
들썩이게,Verb,10,3
들썩이고,Verb,10,2
들썩이는,Verb,9,1
들썩이는,Verb,10,1
들썩이는거,Verb,10,1
들썩이다가,Verb,10,1
들썩임,Verb,8,1
들아,Verb,1,1
들아는,Verb,10,1
들어,Verb,2,1
들어,Verb,8,6
들어,Verb,9,1
들어,Verb,10,31
들어가,Verb,8,1
들어가,Verb,10,3
들어가고,Verb,4,1
들어가고,Verb,10,2
들어가고싶었다,Verb,10,1
들어가고싶었음,Verb,10,1
들어가고싶은,Verb,10,1
들어가기전,Verb,1,1
들어가기전에,Verb,8,1
들어가는,Verb,10,9
들어가면,Verb,4,1
들어가면,Verb,10,1
들어가면서부터,Verb,10,1
들어가서,Verb,3,1
들어가서,Verb,8,1
들어가서,Verb,10,9
들어가요,Verb,10,1
들어가있는,Verb,8,1
들어가있는,Verb,9,1
들어가있는,Verb,10,3
들어가있음,Verb,10,1
들어가지,Verb,10,1
들어간,Verb,8,1
들어간,Verb,10,11
들어간거,Verb,10,4
들어간것,Verb,10,2
들어간것도,Verb,10,1
들어간것처럼,Verb,10,1
들어간다,Verb,10,1
들어간듯,Verb,10,3
들어갈,Verb,2,1
들어갈,Verb,9,2
들어갈,Verb,10,6
들어갈것,Verb,10,1
들어갈듯,Verb,10,1
들어갈만,Verb,10,1
들어감,Verb,8,1
들어감,Verb,10,2
들어갑니다,Verb,10,2
들어갔네,Verb,1,1
들어갔는데,Verb,10,1
들어갔다,Verb,8,1
들어갔다,Verb,9,2
들어갔다,Verb,10,49
들어갔다가,Verb,10,13
들어갔다나,Verb,10,1
들어갔다는,Verb,7,1
들어갔던,Verb,10,1
들어갔어요,Verb,10,1
들어갔지만,Verb,6,1
들어갔지만,Verb,10,1
들어도,Verb,8,2
들어도,Verb,9,2
들어도,Verb,10,20
들어맞는,Verb,10,1
들어맞았던,Verb,10,1
들어서,Verb,1,1
들어서,Verb,4,1
들어서,Verb,5,1
들어서,Verb,6,2
들어서,Verb,7,1
들어서,Verb,8,4
들어서,Verb,9,2
들어서,Verb,10,20
들어서더,Verb,10,1
들어야,Verb,8,1
들어야,Verb,10,2
들어야겠다,Verb,1,1
들어야되,Verb,10,1
들어야지,Verb,10,1
들어오고,Verb,10,2
들어오네요,Verb,10,2
들어오면서,Verb,10,1
들어오세요,Verb,10,1
들어오지,Verb,3,1
들어온,Verb,9,1
들어온,Verb,10,4
들어옴,Verb,10,3
들어와서,Foreign,10,1
들어와서,Verb,10,3
들어와있는,Verb,10,1
들어왔다,Verb,10,1
들어왔던,Verb,10,1
들어왔습니다,Verb,10,1
들어왔어요,Verb,10,1
들어왔음,Verb,10,1
들어요,Verb,6,1
들어요,Verb,7,1
들어요,Verb,8,1
들어요,Verb,9,2
들어요,Verb,10,26
들어있는,Verb,10,2
들어있다,Verb,10,2
들어있어,Verb,10,1
들어있어서,Verb,10,1
들어주는,Verb,6,1
들어주는,Verb,8,2
들어주는,Verb,10,2
들어주는거죠,Verb,2,1
들어주세요,Verb,10,3
들어주셔,Verb,10,2
들어주셔서,Verb,10,2
들어주신것에,Verb,10,1
들어주운다,Verb,10,1
들어준,Verb,10,2
들어준것에,Verb,8,1
들어준다네,Verb,10,1
들어준다면,Verb,10,1
들어준듯,Verb,10,1
들어줄까,Verb,10,1
들어줄만,Verb,7,1
들어줌,Verb,4,1
들어줌,Verb,10,1
들어줘,Verb,8,2
들어줘,Verb,10,5
들어줘도,Verb,10,1
들어줘서,Verb,10,1
들어줬다,Verb,10,1
들어줬으면,Verb,10,1
들어줬음,Verb,10,1
들어지면서,Verb,10,1
들어진,Verb,10,1
들었겠지만,Verb,10,1
들었고,Verb,7,3
들었고,Verb,9,1
들었고,Verb,10,9
들었구,Verb,10,1
들었구요,Verb,10,1
들었네요,Verb,10,6
들었는데,Verb,8,1
들었는데,Verb,10,7
들었다,Verb,7,1
들었다,Verb,8,3
들었다,Verb,10,15
들었다놨다,Verb,10,3
들었단,Verb,9,1
들었당,Verb,10,1
들었더니,Verb,9,1
들었던,Verb,4,1
들었던,Verb,8,2
들었던,Verb,9,5
들었던,Verb,10,13
들었던것,Verb,10,1
들었습니다,Verb,5,1
들었습니다,Verb,7,1
들었습니다,Verb,9,1
들었습니다,Verb,10,7
들었어,Verb,10,2
들었어도,Verb,10,1
들었어요,Verb,10,24
들었어용,Verb,8,1
들었었는데,Verb,10,3
들었을듯,Verb,10,1
들었을텐데,Verb,7,1
들었음,Verb,5,1
들었음,Verb,7,1
들었음,Verb,8,1
들었음,Verb,9,3
들었음,Verb,10,4
들었지,Verb,10,1
들었지만,Verb,6,1
들었지만,Verb,7,1
들었지만,Verb,8,1
들었지만,Verb,9,1
들여,Verb,3,1
들여,Verb,10,2
들여다보라는,Verb,7,1
들였구나,Verb,10,1
들용,Verb,1,1
들용,Verb,8,1
들으니,Verb,6,1
들으니,Verb,8,1
들으니,Verb,10,15
들으니까,Verb,10,5
들으니깐,Verb,8,1
들으니깐,Verb,10,1
들으러,Verb,8,1
들으러,Verb,10,10
들으려,Verb,9,1
들으려고,Verb,10,4
들으며,Verb,8,1
들으며,Verb,9,1
들으며,Verb,10,6
들으면,Verb,9,1
들으면,Verb,10,18
들으면서,Verb,8,1
들으면서,Verb,10,6
들으세요,Verb,8,1
들으세요,Verb,10,2
들으셔도,Verb,10,1
들으셔야,Verb,10,1
들으시길,Verb,10,1
들은,Verb,1,1
들은,Verb,2,1
들은,Verb,9,1
들은,Verb,10,14
들을,Verb,7,1
들을,Verb,8,4
들을,Verb,9,3
들을,Verb,10,28
들을거리,Verb,8,1
들을거리,Verb,10,2
들을게,Verb,10,1
들을게요,Verb,10,1
들을꺼,Verb,8,1
들을듯,Verb,10,3
들을려고,Verb,10,1
들을만,Verb,6,1
들을수있다는건,Verb,4,1
들을수있어,Verb,10,1
들을하,Verb,10,1
들음,Verb,10,5
들의,Verb,8,1
들의,Verb,10,3
들이,Verb,10,17
들이게,Verb,10,1
들이는,Verb,10,1
들이라면,Verb,6,1
들이라면,Verb,7,1
들이라면,Verb,10,2
들이었는데,Verb,10,1
들이여서,Verb,10,1
들인,Verb,6,1
들인,Verb,8,1
들인,Verb,10,1
들인데도,Verb,10,1
들인줄,Verb,10,1
들임,Verb,1,1
들임,Verb,8,1
들임,Verb,10,3
들입니다,Verb,8,2
들있으면,Verb,9,1
들있을까,Verb,10,1
들줘놓고,Verb,6,1
들지,Verb,5,1
들지,Verb,9,1
들지,Verb,10,1
들지만,Verb,9,1
들진,Verb,7,1
들처럼,Verb,10,1
들킨다길래,Verb,9,1
듦,Verb,2,1
듦,Verb,3,1
듦,Verb,7,2
듦,Verb,8,1
듦,Verb,10,4
듬,Noun,6,2
듬,Noun,7,2
듬,Noun,8,1
듬,Noun,9,1
듬,Noun,10,22
듭니,Noun,2,1
듭니,Noun,6,1
듭니,Noun,10,7
듯,Noun,1,8
듯,Noun,2,2
듯,Noun,3,1
듯,Noun,4,5
듯,Noun,6,16
듯,Noun,7,14
듯,Noun,8,41
듯,Noun,9,31
듯,Noun,10,306
듯이,Noun,1,1
듯이,Noun,8,1
듯이,Noun,10,3
듯함,Noun,6,1
듯함,Noun,10,1
듯해,Noun,9,1
듯해,Noun,10,2
등,Noun,1,1
등,Noun,4,1
등,Noun,5,1
등,Noun,6,4
등,Noun,7,5
등,Noun,8,12
등,Noun,9,8
등,Noun,10,85
등각,Noun,10,1
등고,Noun,10,1
등골,Noun,10,1
등급,Noun,9,1
등등,Noun,5,1
등등,Noun,8,1
등등,Noun,10,17
등록,Noun,10,2
등식,Noun,10,1
등장,Noun,6,2
등장,Noun,7,5
등장,Noun,8,8
등장,Noun,9,8
등장,Noun,10,41
등장씬,Noun,8,1
등장씬,Noun,9,1
등장씬,Noun,10,9
등장인물,Noun,4,1
등장인물,Noun,6,2
등장인물,Noun,8,3
등장인물,Noun,9,1
등장인물,Noun,10,20
등지,Noun,8,1
디,Noun,1,1
디,Noun,7,1
디,Noun,8,3
디,Noun,9,4
디,Noun,10,32
디게,Adverb,8,1
디게,Adverb,10,4
디나,Noun,9,1
디나,Noun,10,1
디다,Noun,10,1
디디디,Verb,10,1
디보,Noun,10,2
디비디,Noun,8,1
디비디,Noun,10,3
디빙,Noun,10,1
디어,Noun,10,1
디자인,Noun,8,1
디제이,Noun,10,2
디즈니,Noun,1,24
디즈니,Noun,2,11
디즈니,Noun,3,5
디즈니,Noun,4,11
디즈니,Noun,5,12
디즈니,Noun,6,44
디즈니,Noun,7,39
디즈니,Noun,8,113
디즈니,Noun,9,139
디즈니,Noun,10,1837
디즈니랜드,Noun,4,1
디즈니랜드,Noun,6,2
디즈니랜드,Noun,8,1
디즈니랜드,Noun,10,16
디즈니만화동산,Noun,8,1
디즈니만화동산,Noun,9,1
디즈니만화동산,Noun,10,16
디즈니채널,Noun,10,1
디즈미,Noun,10,1
디지니,Verb,7,1
디지니,Verb,8,2
디지니,Verb,9,1
디지니,Verb,10,32
디지니가,Verb,10,2
디지니꺼는,Verb,10,1
디지니네요,Verb,9,1
디지니는,Verb,8,1
디지니는,Verb,9,1
디지니는,Verb,10,4
디지니다,Verb,10,1
디지니를,Verb,10,1
디지니안,Verb,10,1
디지니에,Verb,10,1
디지니에서,Verb,10,2
디지털,Noun,9,1
디지털로,Noun,10,2
디테,Noun,1,1
디테,Noun,8,1
디테,Noun,9,2
디테,Noun,10,5
디테일,Noun,1,1
디테일,Noun,9,3
디테일,Noun,10,8
디테일해졋으,Noun,8,1
디펜더,Noun,10,1
디퐁,Noun,1,1
디핵잼,Noun,10,1
딕,Noun,9,1
딕,Noun,10,1
딕디,Noun,10,1
딘,Noun,2,1
딘,Noun,8,2
딘,Noun,10,14
딘갓라딘갓라딘,Noun,10,2
딘딘,Noun,6,1
딘딘,Noun,8,1
딘라딘라딘,Noun,10,1
딘운,Noun,10,1
딛,Verb,10,2
딤,Noun,10,2
딧,Noun,10,2
딩,Noun,1,1
딩,Noun,6,1
따,Verb,6,1
따,Verb,8,1
따,Verb,9,1
따,Verb,10,40
따구로,Verb,10,2
따귀,Noun,10,1
따나,Verb,10,1
따는,Verb,10,1
따듯,Verb,8,1
따듯,Verb,10,2
따따,Noun,10,1
따뜻하게,Adjective,10,4
따뜻하네요,Adjective,10,1
따뜻하다,Adjective,10,1
따뜻한,Adjective,7,1
따뜻한,Adjective,9,1
따뜻한,Adjective,10,11
따뜻함과,Adjective,10,1
따뜻해,Adjective,10,1
따뜻해져요,Adjective,10,1
따뜻해지고,Adjective,10,2
따뜻해지는,Adjective,8,1
따뜻해지는,Adjective,10,13
따뜻해진듯,Adjective,10,1
따뜻해질,Adjective,10,1
따뜻했던,Adjective,10,1
따뜻했습니다,Adjective,10,1
따라,Verb,4,2
따라,Verb,6,1
따라,Verb,7,1
따라,Verb,8,6
따라,Verb,9,2
따라,Verb,10,40
따라가거,Verb,1,1
따라가고,Verb,7,1
따라가기,Verb,3,1
따라가기,Verb,10,1
따라가기라도,Verb,1,1
따라가기에는,Verb,8,1
따라가기에도,Verb,10,1
따라가느라,Verb,10,2
따라가는,Verb,10,1
따라가는가,Verb,9,1
따라가는듯,Verb,9,1
따라가다,Verb,10,2
따라가도,Verb,10,1
따라가려니,Verb,7,1
따라가면,Verb,10,1
따라가서,Verb,10,3
따라가지,Verb,2,1
따라가지,Verb,4,1
따라가지,Verb,10,2
따라간게,Verb,10,1
따라간다고,Verb,1,1
따라갈,Verb,9,1
따라갈,Verb,10,1
따라갈듯,Verb,10,1
따라갈수,Verb,10,1
따라감,Verb,2,1
따라감,Verb,6,2
따라갑니다,Verb,7,1
따라갔음,Verb,10,1
따라다니는,Verb,10,1
따라서,Noun,1,1
따라서,Noun,10,2
따라오는것,Verb,10,1
따라오질,Verb,4,2
따라올,Verb,10,2
따라옴,Verb,10,1
따라잡는거,Verb,10,1
따라잡는건,Verb,10,1
따라하게,Verb,10,1
따라하면서,Verb,6,1
따로,Adverb,1,1
따로,Adverb,5,1
따로,Adverb,10,3
따르는,Verb,10,1
따르는데,Verb,10,1
따르면서도,Verb,8,1
따른,Modifier,10,1
따른,Verb,6,1
따른,Verb,10,1
따른다,Verb,10,1
따름,Noun,8,1
따름,Noun,9,1
따름,Noun,10,6
따리,Noun,7,1
따리,Noun,10,3
따발총,Noun,7,1
따분한,Adjective,2,1
따서든,Verb,10,1
따스하고,Adjective,10,1
따아,Verb,10,1
따아아,Verb,10,2
따오고,Verb,4,1
따왔다는데,Verb,7,1
따요,Verb,10,1
따위,Noun,4,2
따위,Noun,8,1
따위,Noun,10,4
따윈,Noun,10,3
따지고,Verb,5,1
따지고싶지,Verb,10,1
따지면,Verb,10,3
따지면서,Verb,10,1
따지자면,Verb,8,1
따지지도,Verb,10,1
따지지말고,Verb,10,1
따질,Verb,4,1
딱,Adverb,1,3
딱,Adverb,2,5
딱,Adverb,3,1
딱,Adverb,4,6
딱,Adverb,5,3
딱,Adverb,6,10
딱,Adverb,7,8
딱,Adverb,8,17
딱,Adverb,9,13
딱,Adverb,10,55
딱,Modifier,1,1
딱,Modifier,3,1
딱,Modifier,10,6
딱,VerbPrefix,5,2
딱,VerbPrefix,7,1
딱,VerbPrefix,10,4
딱딱한,Adjective,10,1
딱이네요,Adjective,9,1
딱이다,Adjective,4,2
딱이다,Adjective,10,2
딱이에,Adjective,10,1
딱이에요,Adjective,10,2
딱이였던,Adjective,10,1
딱임,Adjective,1,1
딱임,Adjective,8,1
딱입니다,Adjective,10,1
딱좋은,Adjective,10,1
딱히,Adjective,1,1
딱히,Adjective,4,4
딱히,Adjective,6,7
딱히,Adjective,7,5
딱히,Adjective,8,3
딱히,Adjective,9,1
딱히,Adjective,10,7
딴,Modifier,10,5
딴,Verb,10,5
딴거,Verb,10,1
딴건,Verb,8,1
딴말,Noun,10,1
딴스,Noun,10,1
딴에는,Verb,10,1
딸,Noun,1,1
딸,Noun,4,2
딸,Noun,5,1
딸,Noun,6,3
딸,Noun,7,2
딸,Noun,8,16
딸,Noun,9,14
딸,Noun,10,106
딸기,Noun,10,1
딸내미,Noun,10,2
딸도,Noun,10,18
딸둘,Noun,10,1
딸램,Noun,8,1
딸램,Noun,10,5
딸램덕,Noun,10,1
딸려서,Verb,6,1
딸리긴,Verb,10,1
딸린다던데,Verb,10,1
딸림,Verb,6,1
딸아이,Noun,6,1
딸아이,Noun,8,7
딸아이,Noun,9,3
딸아이,Noun,10,44
딸애,Noun,10,1
딸어이,Verb,10,1
땀,Noun,10,1
땅,Noun,9,2
땅,Noun,10,10
때,Noun,1,11
때,Noun,2,7
때,Noun,3,1
때,Noun,4,14
때,Noun,5,8
때,Noun,6,17
때,Noun,7,26
때,Noun,8,97
때,Noun,9,78
때,Noun,10,1271
때깔,Noun,10,1
때눈,Noun,10,1
때때,Noun,8,1
때때,Noun,10,2
때려,Verb,1,1
때려,Verb,4,1
때려,Verb,8,1
때려,Verb,10,5
때려주고,Verb,4,1
때렸어요,Verb,10,1
때로는,Noun,9,1
때로는,Noun,10,1
때론,Noun,9,1
때리고,Verb,10,2
때리네,Verb,1,1
때리네,Verb,10,1
때리는,Verb,10,2
때리면서,Verb,10,1
때린,Verb,10,1
때릴,Verb,6,1
때릴,Verb,10,1
때매,Noun,8,1
때매,Noun,10,9
때메,Noun,1,1
때메,Noun,8,1
때메,Noun,9,1
때메,Noun,10,2
때문,Noun,1,4
때문,Noun,2,2
때문,Noun,3,1
때문,Noun,4,3
때문,Noun,5,3
때문,Noun,6,8
때문,Noun,7,9
때문,Noun,8,27
때문,Noun,9,15
때문,Noun,10,184
때봣,Noun,10,1
때우,Verb,10,1
때우기,Verb,8,1
때우기엔,Verb,8,1
때우는,Verb,6,1
때우려고,Verb,9,1
때울고,Verb,10,1
때워야겠고,Verb,10,1
땐,Noun,1,1
땐,Noun,6,1
땐,Noun,8,6
땐,Noun,9,4
땐,Noun,10,42
땐스,Noun,10,1
땔,Noun,10,1
땔램들,Noun,10,1
땔수,Noun,10,2
땔수없,Noun,10,1
땜,Noun,6,2
땜,Noun,7,2
땜,Noun,8,2
땜,Noun,10,32
땜시,Noun,10,2
땡,Noun,10,1
땡겼는데,Verb,10,1
땡큐,Noun,9,2
땡큐,Noun,10,7
땨,Noun,10,1
떄,Noun,8,1
떄,Noun,10,5
떄려,Verb,10,1
떄문,Noun,8,1
떈데,Noun,10,1
떔,Noun,9,1
떠,Verb,10,4
떠나고,Verb,10,3
떠나고싶은,Verb,10,1
떠나기,Verb,10,1
떠나는,Verb,7,1
떠나는,Verb,8,1
떠나는,Verb,10,3
떠나서,Verb,2,1
떠나서,Verb,6,1
떠나서,Verb,9,1
떠나서,Verb,10,4
떠나여,Verb,10,1
떠나요,Verb,10,1
떠나자,Verb,10,1
떠나지,Verb,8,1
떠나지,Verb,10,6
떠나질,Verb,6,1
떠나질,Verb,10,4
떠난,Verb,10,1
떠날,Verb,9,1
떠느냐고,Verb,10,1
떠는거,Verb,10,1
떠는게,Verb,10,2
떠다닌다,Verb,6,1
떠드는,Verb,9,1
떠드는,Verb,10,1
떠든것,Verb,10,1
떠들고,Verb,2,1
떠들고,Verb,7,1
떠들고,Verb,10,4
떠들길래,Verb,6,1
떠들던,Verb,10,1
떠들든,Verb,8,1
떠들어서,Verb,10,1
떠라,Verb,10,1
떠보지도,Verb,8,1
떠야,Verb,5,1
떠어나,Verb,10,1
떠여,Verb,10,1
떠오르,Verb,5,1
떠오르게,Verb,8,1
떠오르게,Verb,10,9
떠오르고,Verb,9,1
떠오르고,Verb,10,8
떠오르내요,Verb,10,1
떠오르네요,Verb,10,12
떠오르는,Verb,6,1
떠오르는,Verb,9,2
떠오르는,Verb,10,8
떠오르는건,Verb,10,1
떠오르는데,Verb,10,1
떠오르니,Verb,10,1
떠오르다,Verb,10,1
떠오르더라,Verb,8,1
떠오르던,Verb,10,1
떠오르며,Verb,10,5
떠오르면서,Verb,10,2
떠오른다,Verb,9,1
떠오를,Verb,10,1
떠오름,Verb,8,1
떠오름,Verb,10,2
떠오름과,Verb,9,1
떠올라,Verb,7,1
떠올라,Verb,10,9
떠올라서,Verb,6,2
떠올라서,Verb,10,12
떠올랐다,Verb,8,1
떠올랐다,Verb,9,1
떠올랐다,Verb,10,1
떠올랐던,Verb,10,1
떠올랐습니다,Verb,10,1
떠올랐어요,Verb,10,3
떠올랐음,Verb,10,2
떠올랐지만,Verb,10,1
떠올려졌고,Verb,10,1
떠올렸네요,Verb,10,1
떠올리,Verb,10,1
떠올리게,Verb,8,1
떠올리게,Verb,9,1
떠올리게,Verb,10,7
떠올리는,Verb,10,1
떠올리니,Verb,10,1
떠올리며,Verb,8,2
떠올리며,Verb,9,1
떠올리며,Verb,10,5
떠올리면서,Verb,8,1
떠올리면서,Verb,10,1
떠올릴,Verb,10,4
떠올릴만,Verb,10,1
떠올릴수,Verb,8,1
떠올릴수,Verb,10,1
떠요,Verb,6,1
떠요,Verb,10,1
떠졌던,Verb,10,1
떡,Noun,1,2
떡,Noun,8,1
떡,Noun,10,1
떡밥,Noun,10,3
떡칠,Noun,1,2
떡하니,Adverb,7,1
떤거,Noun,10,1
떤다는,Verb,10,1
떨고,Verb,10,1
떨굴게요,Verb,1,1
떨렸어요,Verb,10,1
떨린건,Verb,10,1
떨림이,Verb,10,1
떨며,Verb,2,1
떨면서,Verb,9,1
떨면서,Verb,10,1
떨어뜨린것,Verb,10,1
떨어뜨림,Verb,9,1
떨어져,Verb,8,1
떨어져,Verb,9,2
떨어져,Verb,10,3
떨어져도,Verb,10,1
떨어져서,Verb,1,1
떨어져서,Verb,5,1
떨어져서,Verb,8,1
떨어져서,Verb,9,1
떨어져서,Verb,10,1
떨어져요,Verb,7,1
떨어져요,Verb,10,1
떨어졌네요,Verb,10,1
떨어졌는데,Verb,10,1
떨어졌다,Verb,6,1
떨어졌다,Verb,10,1
떨어졌던,Verb,6,1
떨어졌습니다,Verb,7,1
떨어졌어요,Verb,8,1
떨어졌었다,Verb,6,1
떨어졌음,Verb,8,1
떨어졌지만,Verb,10,1
떨어지게,Verb,1,1
떨어지고,Verb,2,1
떨어지고,Verb,4,1
떨어지고,Verb,6,2
떨어지고,Verb,7,3
떨어지고,Verb,8,1
떨어지고,Verb,9,1
떨어지고,Verb,10,3
떨어지구,Verb,5,1
떨어지긴,Verb,9,1
떨어지긴,Verb,10,1
떨어지나,Verb,8,1
떨어지네요,Verb,8,1
떨어지는,Verb,1,2
떨어지는,Verb,6,4
떨어지는,Verb,8,2
떨어지는,Verb,9,3
떨어지는,Verb,10,5
떨어지는건,Verb,8,1
떨어지는게,Verb,7,1
떨어지는데,Verb,10,1
떨어지니,Verb,6,1
떨어지더라구요,Verb,6,1
떨어지지,Verb,6,1
떨어지지,Verb,9,1
떨어지지,Verb,10,2
떨어지지만,Verb,9,1
떨어진,Verb,1,1
떨어진,Verb,5,1
떨어진,Verb,6,1
떨어진,Verb,10,2
떨어진다,Verb,5,1
떨어진다,Verb,6,1
떨어진다,Verb,7,2
떨어진다고,Verb,8,1
떨어진다고,Verb,10,1
떨어진다는,Verb,8,1
떨어진다는것,Verb,8,1
떨어질려,Verb,10,1
떨어질줄,Verb,10,1
떨어짐,Verb,2,1
떨어짐,Verb,4,1
떨어짐,Verb,5,1
떨어짐,Verb,6,2
떨어짐,Verb,8,2
떨어짐,Verb,9,1
떨어짐,Verb,10,1
떨쳐,Verb,9,1
떳는,Noun,2,1
떳다,Noun,10,1
떳떳하게,Adjective,10,1
떳떳함은,Adjective,10,1
떴을,Verb,9,1
떴을듯,Verb,9,1
떻,Noun,10,1
떼,Noun,1,1
떼,Noun,10,1
떼게,Verb,10,1
떼겠다,Verb,10,1
떼고,Verb,10,1
떼어,Verb,1,1
떼우,Verb,10,1
떼우는,Verb,8,1
떼우러,Verb,10,2
떼지,Verb,10,7
떼지못하고,Verb,10,2
떼지못하도록,Verb,10,1
떼질못하고,Verb,10,1
뗀,Verb,6,1
뗀,Verb,10,1
뗄,Verb,9,1
뗄,Verb,10,20
뗄만큼,Verb,10,1
뗄수,Verb,10,22
뗄수가,Verb,10,8
뗐음,Verb,10,1
또,Noun,1,2
또,Noun,2,2
또,Noun,3,1
또,Noun,4,1
또,Noun,5,2
또,Noun,6,1
또,Noun,7,3
또,Noun,8,27
또,Noun,9,29
또,Noun,10,1517
또는,Adverb,10,5
또다른,Modifier,6,1
또다른,Modifier,8,3
또다른,Modifier,9,3
또다른,Modifier,10,15
또다시,Adverb,10,1
또또,Noun,8,2
또또,Noun,10,1
또루룩,Noun,10,1
또르,Noun,10,1
또르르,Noun,10,2
또바,Noun,10,1
또박또박,Noun,10,1
또보,Noun,10,3
또볼,Noun,10,6
또볼거햐,Noun,10,1
또볼껍니,Noun,10,1
또봄,Noun,10,3
또봐얒,Noun,10,1
또오,Noun,10,2
또한,Modifier,8,2
또한,Modifier,9,1
또한,Modifier,10,9
또한,Noun,2,1
또한,Noun,6,1
또한,Noun,8,9
또한,Noun,9,3
또한,Noun,10,41
똑,Noun,4,1
똑,Noun,10,4
똑같,Adjective,10,2
똑같고,Adjective,10,2
똑같고기,Adjective,8,1
똑같길,Adjective,4,1
똑같네요,Adjective,10,1
똑같다,Adjective,1,1
똑같다,Adjective,8,1
똑같다,Adjective,10,1
똑같다고,Adjective,9,1
똑같더라,Adjective,10,1
똑같습니다,Adjective,5,1
똑같아서,Adjective,6,1
똑같아서,Adjective,8,3
똑같아서,Adjective,10,7
똑같아요,Adjective,10,1
똑같은,Adjective,6,1
똑같은,Adjective,7,1
똑같은,Adjective,10,11
똑같은데,Adjective,10,1
똑같음,Adjective,9,1
똑같음,Adjective,10,2
똑같이,Adverb,4,1
똑같이,Adverb,6,2
똑같이,Adverb,8,1
똑같이,Adverb,9,1
똑같이,Adverb,10,6
똑같지,Adjective,8,1
똑같지,Adjective,10,1
똑같지도,Adjective,10,1
똑같지만,Adjective,10,2
똑또케,Noun,10,1
똑똑이,Noun,4,1
똑똑이,Noun,10,1
똑똑하,Adjective,10,1
똑똑하고,Adjective,7,1
똑똑하고,Adjective,8,1
똑똑하고,Adjective,10,2
똑똑한,Adjective,2,1
똑똑한,Adjective,4,1
똑똑한,Adjective,8,2
똑똑한,Adjective,10,3
똑똑함,Adjective,7,1
똑똑해,Adjective,10,1
똑바로,Noun,10,1
똘,Noun,10,1
똘똘,Noun,9,1
똥,Noun,1,1
똥,Noun,4,1
똥,Noun,6,1
똥,Noun,8,1
똥,Noun,10,4
똥글,Noun,10,1
똥론,Noun,10,1
똥마려,Noun,9,1
똥망,Noun,6,1
뙇,Noun,10,1
뚜,Noun,10,2
뚜껑,Noun,8,1
뚜껑,Noun,10,2
뚜렷하게,Adjective,10,1
뚜렷하고,Adjective,9,1
뚜렷해서,Adjective,1,1
뚜렸하,Noun,8,1
뚝,Noun,10,1
뚝딱,Noun,8,1
뚝딱,Noun,10,1
뚝뚝,Noun,7,1
뚝뚝,Noun,10,2
뚫고,Verb,10,5
뚫려요,Verb,10,1
뚫려있는거,Verb,10,1
뚫리는,Verb,10,1
뚫리더라구요,Verb,10,1
뚫어,Verb,10,1
뚫어지게,Verb,10,1
뚱뚱하고,Adjective,10,1
뛰,Verb,1,1
뛰,Verb,2,1
뛰,Verb,10,2
뛰게,Verb,10,3
뛰고,Verb,4,1
뛰고,Verb,10,12
뛰는,Verb,10,3
뛰는거,Verb,10,2
뛰는게,Verb,10,1
뛰는데,Verb,10,1
뛰러,Verb,10,10
뛰려고요,Verb,10,1
뛰며,Verb,10,1
뛰어,Verb,5,1
