형태소,품사,분류,카운트
tv,Alpha,8,1
tv,Alpha,10,2
ufc,Alpha,2,1
vod,Alpha,6,1
vs,Alpha,2,1
vs,Alpha,10,1
wait,Alpha,2,1
wait,Alpha,6,1
wait,Alpha,10,1
who,Alpha,8,1
who,Alpha,9,2
who,Alpha,10,9
worry,Alpha,8,1
wwqrqwrqwrqwrqw,Alpha,9,1
x,Alpha,1,1
x,Alpha,10,1
you,Alpha,1,2
you,Alpha,2,1
you,Alpha,6,3
you,Alpha,7,2
you,Alpha,8,5
you,Alpha,9,4
you,Alpha,10,19
zimmer,Alpha,6,1
~,Punctuation,1,4
~,Punctuation,2,7
~,Punctuation,3,3
~,Punctuation,4,8
~,Punctuation,5,6
~,Punctuation,6,17
~,Punctuation,7,13
~,Punctuation,8,104
~,Punctuation,9,47
~,Punctuation,10,371
~!,Punctuation,6,2
~!,Punctuation,7,1
~!,Punctuation,8,4
~!,Punctuation,10,11
~!!,Punctuation,1,1
~!!,Punctuation,8,2
~!!,Punctuation,10,14
~!!!,Punctuation,9,2
~!!!,Punctuation,10,6
~!!!!,Punctuation,10,1
~!!^^,Punctuation,10,1
~!~!~!~!,Punctuation,10,1
"~""",Punctuation,10,2
~),Punctuation,10,1
~+_+,Punctuation,8,1
~-^-^,Punctuation,10,1
~.,Punctuation,10,1
~..,Punctuation,10,1
~...,Punctuation,6,1
~.~,Punctuation,6,1
"~;,;;(-",Punctuation,9,1
~>_<,Punctuation,10,1
~?,Punctuation,4,1
~^^,Punctuation,8,10
~^^,Punctuation,9,3
~^^,Punctuation,10,40
~^^*,Punctuation,8,1
~^^*,Punctuation,10,1
~^~^,Punctuation,10,1
~~,Punctuation,2,1
~~,Punctuation,4,3
~~,Punctuation,5,3
~~,Punctuation,6,6
~~,Punctuation,7,5
~~,Punctuation,8,49
~~,Punctuation,9,16
~~,Punctuation,10,134
~~!,Punctuation,6,1
~~!,Punctuation,10,3
~~!!,Punctuation,8,1
~~!!,Punctuation,10,5
~~!!!!,Punctuation,10,1
~~#*%*,Punctuation,8,1
~~(,Punctuation,10,1
~~**,Punctuation,7,1
~~^^,Punctuation,6,1
~~^^,Punctuation,8,7
~~^^,Punctuation,9,3
~~^^,Punctuation,10,15
~~~,Punctuation,2,2
~~~,Punctuation,4,1
~~~,Punctuation,5,1
~~~,Punctuation,6,3
~~~,Punctuation,7,1
~~~,Punctuation,8,8
~~~,Punctuation,9,14
~~~,Punctuation,10,65
~~~!,Punctuation,8,1
~~~!,Punctuation,10,1
~~~!!,Punctuation,10,5
~~~!!!,Punctuation,10,2
"~~~""...",Punctuation,4,1
~~~^^,Punctuation,10,2
~~~~,Punctuation,5,2
~~~~,Punctuation,6,1
~~~~,Punctuation,7,1
~~~~,Punctuation,8,4
~~~~,Punctuation,9,3
~~~~,Punctuation,10,16
~~~~!,Punctuation,10,2
~~~~!!,Punctuation,8,1
~~~~!!,Punctuation,10,2
~~~~!!!!,Punctuation,10,1
~~~~^^,Punctuation,10,1
°,Foreign,10,2
³,Foreign,10,1
÷,Foreign,8,1
‘,Foreign,6,1
‘,Foreign,7,1
‘,Foreign,10,1
’,Punctuation,6,1
’,Punctuation,7,1
’,Punctuation,10,1
“,Foreign,6,1
“,Foreign,8,2
“,Foreign,9,3
“,Foreign,10,6
”,Foreign,6,1
”,Foreign,8,2
”,Foreign,9,3
”,Foreign,10,6
…,Punctuation,8,1
…,Punctuation,9,1
…,Punctuation,10,17
★,Foreign,10,2
★★★,Foreign,10,1
☆,Foreign,10,3
♡,Foreign,8,8
♡,Foreign,10,53
♡♡,Foreign,10,4
♡♡♡,Foreign,9,1
♡♡♡,Foreign,10,10
♡♡♡♡,Foreign,10,2
♥,Foreign,6,1
♥,Foreign,9,1
♥,Foreign,10,34
♥♥,Foreign,10,2
♥♥♥,Foreign,10,3
♥♥♥♥,Foreign,10,1
♧,Foreign,10,1
♬,Foreign,10,1
♬♬,Foreign,2,1
ㄱ,KoreanParticle,8,3
ㄱ,KoreanParticle,10,1
ㄱㄱ,KoreanParticle,10,1
ㄱㄱㄱ,KoreanParticle,6,1
ㄱㄱㄱㄱ,KoreanParticle,6,1
ㄱㅣ,KoreanParticle,6,1
ㄲㅋㅋㅋ,KoreanParticle,10,1
ㄴ,KoreanParticle,1,1
ㄴ,KoreanParticle,6,1
ㄴ,KoreanParticle,10,5
ㄷ,KoreanParticle,10,6
ㄷㄱ,KoreanParticle,6,1
ㄷㄷ,KoreanParticle,6,2
ㄷㄷ,KoreanParticle,9,1
ㄷㄷ,KoreanParticle,10,11
ㄷㄷㄷ,KoreanParticle,9,1
ㄷㄷㄷ,KoreanParticle,10,3
ㄷㄷㄷㄷ,KoreanParticle,10,2
ㄷㅁ,KoreanParticle,4,1
ㄸ,KoreanParticle,10,1
ㄸㄹㄹ,KoreanParticle,4,1
ㄹ,KoreanParticle,10,1
ㄹㅇ,KoreanParticle,1,2
ㄹㅇ,KoreanParticle,2,1
ㄹㅇ,KoreanParticle,3,1
ㄹㅇ,KoreanParticle,6,1
ㄹㅇ,KoreanParticle,10,3
ㄹㅎㅎㅎ,KoreanParticle,10,1
ㅁ,KoreanParticle,2,1
ㅁ,KoreanParticle,10,2
ㅁㅊ,KoreanParticle,10,2
ㅂ,KoreanParticle,10,2
ㅄ,KoreanParticle,10,1
ㅅ,KoreanParticle,1,1
ㅅ,KoreanParticle,4,1
ㅅ,KoreanParticle,8,1
ㅅ,KoreanParticle,10,7
ㅅㄱ,KoreanParticle,10,1
ㅅㄲ,KoreanParticle,1,1
ㅅㅂ,KoreanParticle,1,1
ㅅㅂ,KoreanParticle,2,2
ㅅㅂ,KoreanParticle,9,1
ㅅㅂ,KoreanParticle,10,1
ㅅㅅ,KoreanParticle,10,2
ㅇ,KoreanParticle,3,1
ㅇ,KoreanParticle,6,1
ㅇ,KoreanParticle,7,1
ㅇ,KoreanParticle,8,2
ㅇ,KoreanParticle,10,7
ㅇㄴㅇㄹ,KoreanParticle,10,1
ㅇㅁ,KoreanParticle,10,1
ㅇㅅㅇ,KoreanParticle,10,1
ㅇㅇ,KoreanParticle,2,1
ㅇㅇ,KoreanParticle,5,1
ㅇㅇ,KoreanParticle,7,1
ㅇㅇ,KoreanParticle,9,1
ㅇㅇ,KoreanParticle,10,1
ㅇㅇㅇ,KoreanParticle,8,1
ㅇㅇㅇ,KoreanParticle,10,1
ㅇㅈ,KoreanParticle,1,1
ㅇㅈ,KoreanParticle,2,1
ㅇㅈ,KoreanParticle,6,1
ㅇㅈ,KoreanParticle,10,1
ㅇㅈㄹ,KoreanParticle,1,1
ㅇㅈㄹ,KoreanParticle,10,1
ㅇㅋ,KoreanParticle,6,3
ㅇㅋ,KoreanParticle,10,1
ㅇㅌ,KoreanParticle,6,1
ㅇㅑ,KoreanParticle,8,1
ㅇㅓ,KoreanParticle,10,1
ㅇㅣ,KoreanParticle,1,1
ㅈ,KoreanParticle,1,1
ㅈ,KoreanParticle,8,1
ㅈ,KoreanParticle,10,3
ㅈㄴ,KoreanParticle,2,1
ㅈㄴ,KoreanParticle,10,4
ㅈㄹ,KoreanParticle,10,2
ㅈㅂ,KoreanParticle,10,1
ㅈㅐ,KoreanParticle,10,1
ㅉ,KoreanParticle,1,1
ㅉㅉ,KoreanParticle,6,2
ㅉㅉ,KoreanParticle,10,2
ㅉㅉㅉ,KoreanParticle,10,2
ㅉㅏ,KoreanParticle,6,1
ㅉㅏ,KoreanParticle,10,2
ㅊ,KoreanParticle,10,1
ㅋ,KoreanParticle,1,4
ㅋ,KoreanParticle,4,1
ㅋ,KoreanParticle,5,1
ㅋ,KoreanParticle,6,10
ㅋ,KoreanParticle,7,1
ㅋ,KoreanParticle,8,16
ㅋ,KoreanParticle,9,7
ㅋ,KoreanParticle,10,55
ㅋㄷㅋㄷ,KoreanParticle,10,1
ㅋㅋ,KoreanParticle,1,3
ㅋㅋ,KoreanParticle,2,5
ㅋㅋ,KoreanParticle,3,1
ㅋㅋ,KoreanParticle,4,6
ㅋㅋ,KoreanParticle,5,3
ㅋㅋ,KoreanParticle,6,8
ㅋㅋ,KoreanParticle,7,5
ㅋㅋ,KoreanParticle,8,28
ㅋㅋ,KoreanParticle,9,14
ㅋㅋ,KoreanParticle,10,147
ㅋㅋㅋ,KoreanParticle,1,1
ㅋㅋㅋ,KoreanParticle,2,2
ㅋㅋㅋ,KoreanParticle,3,1
ㅋㅋㅋ,KoreanParticle,4,4
ㅋㅋㅋ,KoreanParticle,5,1
ㅋㅋㅋ,KoreanParticle,6,11
ㅋㅋㅋ,KoreanParticle,7,3
ㅋㅋㅋ,KoreanParticle,8,15
ㅋㅋㅋ,KoreanParticle,9,8
ㅋㅋㅋ,KoreanParticle,10,100
ㅋㅋㅋㅋ,KoreanParticle,2,1
ㅋㅋㅋㅋ,KoreanParticle,4,1
ㅋㅋㅋㅋ,KoreanParticle,6,1
ㅋㅋㅋㅋ,KoreanParticle,7,2
ㅋㅋㅋㅋ,KoreanParticle,8,5
ㅋㅋㅋㅋ,KoreanParticle,9,4
ㅋㅋㅋㅋ,KoreanParticle,10,19
ㅋㅋㅋㅌ,KoreanParticle,10,1
ㅋㅎ,KoreanParticle,10,1
ㅌㅋ,KoreanParticle,10,1
ㅍ,KoreanParticle,4,1
ㅎ,KoreanParticle,4,1
ㅎ,KoreanParticle,5,2
ㅎ,KoreanParticle,6,3
ㅎ,KoreanParticle,7,3
ㅎ,KoreanParticle,8,9
ㅎ,KoreanParticle,9,4
ㅎ,KoreanParticle,10,68
ㅎㄷㄷ,KoreanParticle,6,1
ㅎㄷㄷ,KoreanParticle,10,1
ㅎㄹㅎ,KoreanParticle,10,1
ㅎㅋㅋㄹ,KoreanParticle,2,1
ㅎㅎ,KoreanParticle,2,1
ㅎㅎ,KoreanParticle,4,2
ㅎㅎ,KoreanParticle,5,1
ㅎㅎ,KoreanParticle,6,8
ㅎㅎ,KoreanParticle,7,5
ㅎㅎ,KoreanParticle,8,28
ㅎㅎ,KoreanParticle,9,17
ㅎㅎ,KoreanParticle,10,100
ㅎㅎㅋㅋ,KoreanParticle,9,1
ㅎㅎㅎ,KoreanParticle,2,1
ㅎㅎㅎ,KoreanParticle,5,1
ㅎㅎㅎ,KoreanParticle,6,2
ㅎㅎㅎ,KoreanParticle,7,2
ㅎㅎㅎ,KoreanParticle,8,4
ㅎㅎㅎ,KoreanParticle,9,4
ㅎㅎㅎ,KoreanParticle,10,22
ㅎㅎㅎㅎ,KoreanParticle,6,1
ㅎㅎㅎㅎ,KoreanParticle,10,13
ㅏ,KoreanParticle,8,1
ㅏ,KoreanParticle,10,8
ㅏㄴ,KoreanParticle,8,1
ㅏㅇ,KoreanParticle,8,1
ㅏㅏㅏㅏ,KoreanParticle,10,1
ㅐ,KoreanParticle,10,2
ㅐㅐㅐㅐ,KoreanParticle,10,1
ㅑ,KoreanParticle,10,2
ㅓ,KoreanParticle,6,1
ㅓ,KoreanParticle,10,6
ㅗ,KoreanParticle,10,1
ㅛ,KoreanParticle,10,1
ㅜ,KoreanParticle,2,7
ㅜ,KoreanParticle,4,2
ㅜ,KoreanParticle,5,2
ㅜ,KoreanParticle,6,10
ㅜ,KoreanParticle,7,1
ㅜ,KoreanParticle,8,13
ㅜ,KoreanParticle,9,1
ㅜ,KoreanParticle,10,34
ㅜㄱ,KoreanParticle,10,1
ㅜㅅ,KoreanParticle,10,1
ㅜㅜ,KoreanParticle,1,3
ㅜㅜ,KoreanParticle,2,8
ㅜㅜ,KoreanParticle,4,8
ㅜㅜ,KoreanParticle,5,3
ㅜㅜ,KoreanParticle,6,13
ㅜㅜ,KoreanParticle,7,1
ㅜㅜ,KoreanParticle,8,14
ㅜㅜ,KoreanParticle,9,5
ㅜㅜ,KoreanParticle,10,71
ㅜㅜㅋ,KoreanParticle,10,1
ㅜㅜㅎㅎ,KoreanParticle,10,2
ㅜㅜㅜ,KoreanParticle,8,1
ㅜㅜㅜ,KoreanParticle,9,1
ㅜㅜㅜ,KoreanParticle,10,10
ㅜㅜㅜㅜ,KoreanParticle,10,6
ㅜㅜㅠ,KoreanParticle,10,1
ㅜㅜㅠㅜ,KoreanParticle,10,1
ㅜㅜㅠㅠ,KoreanParticle,10,1
ㅜㅠ,KoreanParticle,2,2
ㅜㅠ,KoreanParticle,5,2
ㅜㅠ,KoreanParticle,6,1
ㅜㅠ,KoreanParticle,8,1
ㅜㅠ,KoreanParticle,10,4
ㅜㅠㅜ,KoreanParticle,10,2
ㅜㅠㅠ,KoreanParticle,9,1
ㅜㅠㅠ,KoreanParticle,10,1
ㅜㅠㅠㅠ,KoreanParticle,10,1
ㅜㅡㅜ,KoreanParticle,9,1
ㅜㅡㅠ,KoreanParticle,4,1
ㅠ,KoreanParticle,1,10
ㅠ,KoreanParticle,2,8
ㅠ,KoreanParticle,3,1
ㅠ,KoreanParticle,4,12
ㅠ,KoreanParticle,5,5
ㅠ,KoreanParticle,6,34
ㅠ,KoreanParticle,7,4
ㅠ,KoreanParticle,8,21
ㅠ,KoreanParticle,9,10
ㅠ,KoreanParticle,10,110
ㅠㅇ,KoreanParticle,10,1
ㅠㅋ,KoreanParticle,8,1
ㅠㅋ,KoreanParticle,10,1
ㅠㅍ,KoreanParticle,10,1
ㅠㅎ,KoreanParticle,8,1
ㅠㅎㅎ,KoreanParticle,10,1
ㅠㅗㅠ,KoreanParticle,6,1
ㅠㅜ,KoreanParticle,4,1
ㅠㅜ,KoreanParticle,6,3
ㅠㅜ,KoreanParticle,10,9
ㅠㅜㅜ,KoreanParticle,10,2
ㅠㅜㅜㅜ,KoreanParticle,10,1
ㅠㅠ,KoreanParticle,1,9
ㅠㅠ,KoreanParticle,2,8
ㅠㅠ,KoreanParticle,3,3
ㅠㅠ,KoreanParticle,4,13
ㅠㅠ,KoreanParticle,5,7
ㅠㅠ,KoreanParticle,6,40
ㅠㅠ,KoreanParticle,7,5
ㅠㅠ,KoreanParticle,8,22
ㅠㅠ,KoreanParticle,9,14
ㅠㅠ,KoreanParticle,10,251
ㅠㅠㅋㅋ,KoreanParticle,9,2
ㅠㅠㅜ,KoreanParticle,10,2
ㅠㅠㅜㅜ,KoreanParticle,1,1
ㅠㅠㅠ,KoreanParticle,1,1
ㅠㅠㅠ,KoreanParticle,2,3
ㅠㅠㅠ,KoreanParticle,3,1
ㅠㅠㅠ,KoreanParticle,4,1
ㅠㅠㅠ,KoreanParticle,6,1
ㅠㅠㅠ,KoreanParticle,8,3
ㅠㅠㅠ,KoreanParticle,9,4
ㅠㅠㅠ,KoreanParticle,10,66
ㅠㅠㅠㅠ,KoreanParticle,2,1
ㅠㅠㅠㅠ,KoreanParticle,8,5
ㅠㅠㅠㅠ,KoreanParticle,9,2
ㅠㅠㅠㅠ,KoreanParticle,10,30
ㅠㅠㅠㅡ,KoreanParticle,10,1
ㅠㅡㅠ,KoreanParticle,6,1
ㅠㅡㅠ,KoreanParticle,10,2
ㅡ,KoreanParticle,1,3
ㅡ,KoreanParticle,4,3
ㅡ,KoreanParticle,6,6
ㅡ,KoreanParticle,7,1
ㅡ,KoreanParticle,8,8
ㅡ,KoreanParticle,10,17
ㅡㅠㅠ,KoreanParticle,4,1
ㅡㅡ,KoreanParticle,2,2
ㅡㅡ,KoreanParticle,4,3
ㅡㅡ,KoreanParticle,5,1
ㅡㅡ,KoreanParticle,6,5
ㅡㅡ,KoreanParticle,7,1
ㅡㅡ,KoreanParticle,8,1
ㅡㅡ,KoreanParticle,9,1
ㅡㅡ,KoreanParticle,10,7
ㅡㅡㅋ,KoreanParticle,1,1
ㅡㅡㅋ,KoreanParticle,10,1
ㅡㅡㅡㅡ,KoreanParticle,10,1
ㅣ,KoreanParticle,9,1
ㅣ,KoreanParticle,10,5
ㅣㅂ,KoreanParticle,6,1
ㅣㅣㅣㅣ,KoreanParticle,10,2
ㆍ,Foreign,6,1
ㆍ,Foreign,7,1
ㆍ,Foreign,8,3
ㆍ,Foreign,10,11
ㆍㆍㆍㆍ,Foreign,10,1
日,Foreign,10,4
가,Josa,1,71
가,Josa,2,60
가,Josa,3,15
가,Josa,4,98
가,Josa,5,55
가,Josa,6,216
가,Josa,7,142
가,Josa,8,308
가,Josa,9,143
가,Josa,10,750
가,Verb,1,4
가,Verb,2,2
가,Verb,3,5
가,Verb,4,6
가,Verb,5,4
가,Verb,6,10
가,Verb,7,10
가,Verb,8,35
가,Verb,9,11
가,Verb,10,53
가가,Noun,10,1
가격,Noun,3,1
가격,Noun,6,1
가고,Verb,6,1
가고,Verb,8,1
가고,Verb,10,2
가고싶당,Verb,9,1
가고싶당,Verb,10,1
가고싶어요,Verb,10,2
가고싶은,Verb,10,1
가극,Noun,3,1
가기,Noun,6,1
가기,Noun,9,1
가기,Noun,10,1
가기전에,Verb,10,1
가긴,Verb,10,1
가까,Adjective,10,1
가까운,Adjective,9,2
가까운,Adjective,10,2
가까운게,Adjective,5,1
가까운데,Adjective,1,1
가까웠어요,Adjective,9,1
가까이,Noun,10,2
가깝게,Adjective,7,1
가깝게,Adjective,10,1
가깝고,Adjective,10,1
가끔,Noun,1,1
가끔,Noun,8,1
가끔,Noun,9,1
가끔,Noun,10,1
가나다,Noun,7,1
가네,Verb,4,1
가네,Verb,10,2
가네요,Verb,8,2
가네요,Verb,9,1
가는,Verb,2,1
가는,Verb,10,15
가는건,Verb,6,1
가는건,Verb,7,1
가는게,Verb,1,1
가는데,Verb,9,1
가는데도,Verb,4,1
가는줄,Verb,6,1
가는줄,Verb,8,1
가는줄,Verb,10,31
가는지,Verb,10,2
가능,Noun,4,1
가능,Noun,8,1
가능,Noun,9,1
가능,Noun,10,3
가능성,Noun,4,1
가능하고,Adjective,10,1
가능하나,Adjective,8,1
가능하니까,Adjective,10,1
가능하다,Adjective,8,1
가능하다는,Adjective,9,1
가능하다니,Adjective,10,1
가능하지,Adjective,10,1
가능한,Adjective,8,2
가능한,Adjective,10,1
가능한지,Adjective,10,1
가능할지,Adjective,1,1
가능함,Adjective,7,1
가능함,Adjective,8,1
가능해서,Adjective,6,1
가능했던,Adjective,7,1
가능했습니다,Adjective,10,1
가능했지만,Adjective,8,1
가니,Verb,8,1
가다니,Verb,8,1
가더,Verb,3,1
가더,Verb,6,2
가더,Verb,8,2
가더,Verb,10,3
가더라고요,Verb,10,1
가득,Noun,3,1
가득,Noun,4,1
가득,Noun,8,2
가득,Noun,10,6
가득하고,Adjective,10,1
가득한,Adjective,10,3
가득합니다,Adjective,10,1
가득해요,Adjective,10,1
가득했던,Adjective,10,1
가든,Noun,4,1
가뜩이나,Noun,8,1
가라앉았다,Verb,6,1
가라앉지를,Verb,10,1
가락,Noun,4,1
가르,Verb,10,1
가르침,Noun,10,2
가리는,Verb,10,1
가린다하던데전,Verb,10,1
가만있어도,Verb,6,1
가만히,Adverb,2,1
가며,Verb,9,1
가면,Noun,4,1
가면,Noun,6,1
가면,Noun,8,2
가면,Noun,10,1
가미,Noun,2,1
가미,Noun,8,1
가미,Noun,10,1
가버려서,Verb,7,1
가버린,Verb,7,1
가버린다,Verb,6,1
가벼,Adjective,8,1
가벼운,Adjective,8,2
가벼운,Adjective,10,1
가벼워서,Adjective,9,1
가볍게,Adjective,6,1
가볍게,Adjective,8,1
가볍게,Adjective,10,1
가볍고,Adjective,7,1
가보고싶다,Verb,10,1
가보네요,Verb,10,1
가보세요,Verb,9,1
가보였음,Verb,7,1
가본게,Verb,10,1
가볼,Verb,9,1
가봄,Verb,7,1
가봅니다,Verb,10,1
가봅시다,Verb,10,1
가봐요,Verb,7,1
가봐요,Verb,8,2
가봐요,Verb,10,1
가봤더니,Verb,4,1
가봤으면,Verb,6,1
가부장,Noun,10,1
가부장제,Noun,1,1
가부장제,Noun,7,1
가분,Noun,10,1
가사,Noun,1,1
가사,Noun,4,1
가사,Noun,8,1
가사,Noun,10,5
가상,Noun,10,1
가서,Verb,2,2
가서,Verb,4,2
가서,Verb,5,2
가서,Verb,6,5
가서,Verb,7,3
가서,Verb,8,4
가서,Verb,9,2
가서,Verb,10,14
가서영,Noun,3,1
가셔서,Verb,10,1
가셨다가,Verb,6,1
가수,Noun,7,1
가스,Noun,6,1
가슴,Noun,2,1
가슴,Noun,7,1
가슴,Noun,8,4
가슴,Noun,9,2
가슴,Noun,10,22
가슴속,Noun,10,1
가시,Noun,4,1
가시,Noun,10,1
가시구요,Verb,10,1
가시길,Verb,6,2
가시는데,Verb,8,1
가시질,Verb,10,2
가실수록,Verb,10,1
가아니고,Verb,10,1
가안,Noun,10,1
가야,Noun,10,1
가야겠습니다,Verb,10,1
가야겠어요,Verb,8,1
가야겠어요,Verb,10,2
가요,Noun,2,1
가요,Noun,7,1
가요,Noun,8,2
가요,Noun,10,3
가운데,Noun,7,1
가자,Verb,10,1
가자고,Verb,4,1
가자네요,Verb,10,1
가장,Noun,1,1
가장,Noun,2,1
가장,Noun,4,2
가장,Noun,5,1
가장,Noun,6,6
가장,Noun,7,5
가장,Noun,8,6
가장,Noun,9,1
가장,Noun,10,17
가져가,Verb,10,1
가져가고,Verb,9,1
가져가라,Verb,10,2
가져간,Verb,9,1
가져다,Verb,7,1
가져다놓은,Verb,10,1
가져다주지는,Verb,9,1
가져온,Verb,3,1
가져온,Verb,7,1
가져옴,Verb,7,1
가져와,Verb,4,1
가져왔다,Verb,10,1
가졌답니다,Verb,8,1
가족,Noun,4,1
가족,Noun,6,1
가족,Noun,8,10
가족,Noun,9,6
가족,Noun,10,54
가족영화,Noun,6,1
가족영화,Noun,7,1
가족영화,Noun,8,1
가족영화,Noun,10,5
가죽,Noun,10,1
가준,Verb,5,1
가즈,Noun,10,2
가지,Noun,1,1
가지,Noun,2,2
가지,Noun,3,1
가지,Noun,4,2
가지,Noun,6,2
가지,Noun,7,2
가지,Noun,8,5
가지,Noun,9,2
가지,Noun,10,11
가지고도,Verb,8,1
가지고있었습니다,Verb,9,1
가지구,Verb,10,1
가지는,Verb,7,1
가지신,Verb,8,1
가지어졌다,Verb,10,1
가진,Verb,8,2
가진,Verb,9,1
가진,Verb,10,3
가질,Verb,10,1
가집,Noun,2,18
가짜,Noun,3,1
가짜,Noun,6,1
가창력,Noun,8,1
가출,Noun,7,1
가출,Noun,8,1
가치,Noun,6,4
가치,Noun,7,2
가치,Noun,8,4
가치,Noun,9,5
가치,Noun,10,5
가치관,Noun,2,1
가치있다고,Verb,10,1
가하면되,Verb,8,1
가해자,Noun,2,2
가했다,Verb,10,4
가히,Adverb,8,1
각,Modifier,5,1
각,Modifier,7,2
각,Modifier,8,1
각,Modifier,10,3
각,Noun,1,1
각,Noun,2,1
각,Noun,4,1
각,Noun,7,1
각,Noun,9,1
각,Noun,10,4
각각,Noun,8,1
각기,Noun,10,2
각본,Noun,5,1
각본,Noun,8,1
각본,Noun,10,2
각본가,Noun,2,1
각색,Noun,1,2
각색,Noun,4,3
각색,Noun,5,2
각색,Noun,6,1
각색,Noun,7,3
각색,Noun,8,2
각색,Noun,9,4
각색,Noun,10,5
각성,Noun,1,1
각성,Noun,10,1
각자,Noun,5,1
각자,Noun,6,1
각자,Noun,9,1
각자,Noun,10,2
간,Foreign,5,1
간,Foreign,10,2
간,Noun,1,1
간,Noun,2,2
간,Noun,5,1
간,Noun,6,2
간,Noun,7,2
간,Noun,8,1
간,Noun,9,1
간,Noun,10,3
간,Suffix,6,1
간,Suffix,9,1
간,Suffix,10,3
간간이,Noun,8,1
간거,Verb,6,1
간건데,Verb,10,1
간극,Noun,8,1
간다,Noun,4,1
간다,Noun,8,1
간다,Noun,10,10
간단하네,Adjective,6,1
간데,Verb,3,1
간드러진,Adjective,7,1
간듯,Verb,6,1
간듯,Verb,10,1
간만,Noun,8,1
간만,Noun,9,1
간만,Noun,10,11
간사한,Adjective,5,1
간사함과,Adjective,9,1
간사했어야하는데,Adjective,8,1
간소화,Noun,4,1
간시히,Verb,4,1
간신히,Adverb,10,1
간의,Noun,10,1
간지,Noun,7,1
간지,Noun,10,2
간지나고,Verb,10,1
간지나네,Verb,10,1
간지나는,Verb,4,1
간직,Noun,2,1
간직,Noun,10,1
간혹,Noun,7,1
간혹,Noun,8,1
갇,Noun,10,1
갈,Verb,7,1
갈,Verb,8,3
갈,Verb,9,1
갈,Verb,10,9
갈거,Verb,9,1
갈거,Verb,10,1
갈거예요,Verb,10,1
갈것,Verb,10,3
갈게,Verb,10,1
갈기,Noun,4,1
갈기,Noun,6,1
갈기,Noun,10,2
갈듯,Verb,10,1
갈등,Noun,2,2
갈등,Noun,5,1
갈등,Noun,9,1
갈려,Verb,10,1
갈려고요,Verb,10,1
갈려서,Verb,10,6
갈렸다는,Verb,9,1
갈리,Noun,1,1
갈리,Noun,8,1
갈리,Noun,10,2
갈리길래,Verb,8,1
갈리는,Verb,10,3
갈리는것,Verb,10,2
갈리는듯,Verb,10,1
갈리더라,Verb,8,1
갈리더라구요,Verb,10,1
갈리던데,Verb,10,1
갈린다,Verb,5,1
갈린다고,Verb,10,1
갈린다는,Verb,10,1
갈린다는게,Verb,8,1
갈린다하여,Verb,10,1
갈릴,Noun,4,1
갈릴,Noun,7,2
갈릴,Noun,8,1
갈릴,Noun,10,1
갈릴듯,Verb,10,1
갈릴수,Verb,10,1
갈릴수는,Verb,10,1
갈만,Verb,10,1
갈수록,Noun,4,1
갈수록,Noun,6,2
갈수록,Noun,7,1
갈수록,Noun,8,7
갈수록,Noun,10,1
갈아,Adverb,6,1
갈아,Adverb,8,1
갈아,Adverb,10,2
갈은,Verb,7,1
갈퀴,Noun,2,1
갈퀴,Noun,10,1
갉아먹었네,Verb,1,1
감,Noun,1,4
감,Noun,2,6
감,Noun,3,1
감,Noun,4,5
감,Noun,5,4
감,Noun,6,17
감,Noun,7,13
감,Noun,8,30
감,Noun,9,11
감,Noun,10,37
감각,Noun,2,1
감격,Noun,10,7
감기,Noun,10,1
감나게,Verb,10,1
감당,Noun,10,1
감덩,Noun,10,2
감도,Verb,4,1
감도,Verb,10,3
감도안,Verb,10,1
감독,Noun,1,3
감독,Noun,2,3
감독,Noun,4,4
감독,Noun,5,2
감독,Noun,6,8
감독,Noun,7,2
감독,Noun,8,5
감독,Noun,9,5
감독,Noun,10,9
감독판,Noun,7,1
감동,Noun,1,14
감동,Noun,2,16
감동,Noun,3,3
감동,Noun,4,23
감동,Noun,5,20
감동,Noun,6,70
감동,Noun,7,29
감동,Noun,8,138
감동,Noun,9,74
감동,Noun,10,842
감동었,Noun,10,2
감등,Noun,10,1
감마,Noun,1,1
감명,Noun,7,1
감명,Noun,8,2
감명,Noun,9,1
감명,Noun,10,12
감미,Noun,9,1
감사,Noun,8,1
감사,Noun,9,3
감사,Noun,10,5
감사하고,Verb,6,1
감사하다,Verb,9,1
감사하면서,Verb,10,1
감사하지,Verb,9,1
감사한,Verb,8,1
감사한,Verb,10,1
감사한다,Verb,8,1
감사한다,Verb,10,1
감사한다실사,Verb,10,1
감사할,Verb,10,3
감사함니다,Verb,10,1
감사합니다,Verb,5,1
감사합니다,Verb,8,1
감사합니다,Verb,9,2
감사합니다,Verb,10,20
감사합니다이게,Verb,10,1
감사해요,Verb,10,3
감사했습니다,Verb,10,1
감상,Noun,1,3
감상,Noun,4,4
감상,Noun,5,4
감상,Noun,6,1
감상,Noun,7,9
감상,Noun,8,15
감상,Noun,9,7
감상,Noun,10,23
감성,Noun,1,1
감성,Noun,3,2
감성,Noun,4,3
감성,Noun,5,2
감성,Noun,6,8
감성,Noun,7,2
감성,Noun,8,8
감성,Noun,9,5
감성,Noun,10,18
감성터치,Noun,1,1
감수,Noun,6,1
감수,Noun,7,1
감수성,Noun,8,1
감수성,Noun,10,4
감싸주게,Verb,10,1
감안,Noun,6,1
감안,Noun,8,3
감안,Noun,9,1
감안,Noun,10,4
감오져,Verb,10,1
