형태소,품사,분류,카운트
^^,Punctuation,6.0,1
^^,Punctuation,7.0,8
^^,Punctuation,8.0,19
^^,Punctuation,9.0,12
^^,Punctuation,10.0,111
^^!!,Punctuation,10.0,1
^^!!!~~,Punctuation,10.0,1
^^*,Punctuation,1.0,1
^^*,Punctuation,8.0,2
^^*,Punctuation,10.0,3
^^....,Punctuation,9.0,1
^^........,Punctuation,10.0,1
^^;,Punctuation,4.0,1
^^;,Punctuation,9.0,1
^^;,Punctuation,10.0,2
^^;;,Punctuation,7.0,1
^^;;,Punctuation,10.0,1
^^>,Punctuation,10.0,1
^^^^^^^^^^^^^^^^^^^^^^^^^^,Punctuation,9.0,1
^^~~~~,Punctuation,10.0,1
^_^,Punctuation,8.0,1
^_^,Punctuation,9.0,1
^_^!,Punctuation,10.0,1
^_________^,Punctuation,10.0,1
_,Punctuation,6.0,2
_,Punctuation,7.0,1
_,Punctuation,8.0,2
_,Punctuation,10.0,7
____,Punctuation,9.0,1
`,Punctuation,10.0,3
`~,Punctuation,10.0,1
`~~,Punctuation,10.0,1
a,Alpha,1.0,1
a,Alpha,3.0,1
a,Alpha,5.0,2
a,Alpha,10.0,1
absolutely,Alpha,10.0,1
alice,Alpha,6.0,1
almost,Alpha,5.0,1
already,Alpha,10.0,1
amazing,Alpha,10.0,1
and,Alpha,10.0,4
aura,Alpha,4.0,1
away,Alpha,10.0,1
bad,Alpha,8.0,1
bbbb,Alpha,10.0,1
best,Alpha,10.0,1
boring,Alpha,5.0,1
burton,Alpha,10.0,1
but,Alpha,7.0,2
but,Alpha,8.0,1
catch,Alpha,5.0,1
cg,Alpha,2.0,1
cg,Alpha,4.0,2
cg,Alpha,5.0,1
cg,Alpha,7.0,3
cg,Alpha,8.0,6
cg,Alpha,9.0,1
cg,Alpha,10.0,1
cgv,Alpha,7.0,1
cool,Alpha,10.0,1
cooler,Alpha,10.0,1
country,Alpha,10.0,1
creative,Alpha,10.0,1
curious,Alpha,10.0,1
d,Alpha,1.0,22
d,Alpha,2.0,2
d,Alpha,3.0,1
d,Alpha,4.0,12
d,Alpha,5.0,7
d,Alpha,6.0,7
d,Alpha,7.0,9
d,Alpha,8.0,20
d,Alpha,9.0,6
d,Alpha,10.0,36
day,Alpha,10.0,1
depp,Alpha,10.0,1
desk,Alpha,5.0,1
dkdbaap,Alpha,10.0,1
do,Alpha,6.0,1
do,Alpha,8.0,1
doing,Alpha,6.0,1
dont,Alpha,5.0,1
dvd,Alpha,4.0,1
dvd,Alpha,10.0,1
erstwhile,Alpha,5.0,1
even,Alpha,10.0,1
fabulous,Alpha,10.0,1
faded,Alpha,10.0,1
fantasy,Alpha,10.0,1
gd,Alpha,10.0,1
get,Alpha,5.0,1
good,Alpha,7.0,1
good,Alpha,10.0,9
great,Alpha,10.0,3
hatter,Alpha,4.0,1
head,Alpha,6.0,1
head,Alpha,7.0,1
head,Alpha,10.0,2
hell,Alpha,1.0,1
http://naverr.sm.to,URL,10.0,1
http://nermic.tistory.com/,URL,10.0,1
i,Alpha,5.0,1
i,Alpha,8.0,1
ilovejtl,Alpha,10.0,1
imdb,Alpha,10.0,1
in,Alpha,6.0,1
in,Alpha,10.0,1
is,Alpha,5.0,1
is,Alpha,10.0,2
it,Alpha,5.0,2
it,Alpha,8.0,1
jQuery,Alpha,6.0,1
know,Alpha,10.0,1
like,Alpha,5.0,2
lol,Alpha,10.0,1
love,Alpha,10.0,1
me,Alpha,10.0,1
movie,Alpha,5.0,1
movie,Alpha,10.0,2
mp,Alpha,4.0,1
muchness,Alpha,7.0,1
muchness,Alpha,10.0,1
not,Alpha,5.0,1
not,Alpha,8.0,2
on,Alpha,5.0,1
one,Alpha,6.0,1
or,Alpha,10.0,1
ost,Alpha,9.0,3
our,Alpha,10.0,1
out,Alpha,10.0,1
ph,Alpha,10.0,1
queen,Alpha,7.0,1
raven,Alpha,5.0,1
re,Alpha,6.0,1
really,Alpha,5.0,1
recommand,Alpha,8.0,1
red,Alpha,7.0,1
s,Alpha,5.0,2
s,Alpha,6.0,1
s,Alpha,8.0,1
s,Alpha,10.0,2
sb,Alpha,9.0,1
sleep,Alpha,5.0,1
so,Alpha,4.0,2
so,Alpha,5.0,2
so,Alpha,7.0,2
soooooooooooo,Alpha,10.0,1
ssoo,Alpha,10.0,1
story,Alpha,10.0,1
that,Alpha,8.0,1
the,Alpha,7.0,1
the,Alpha,10.0,2
think,Alpha,6.0,1
think,Alpha,8.0,1
this,Alpha,10.0,2
thums,Alpha,10.0,1
tim,Alpha,10.0,1
to,Alpha,8.0,1
two,Alpha,10.0,1
up,Alpha,10.0,1
very,Alpha,10.0,1
vs,Alpha,9.0,1
want,Alpha,8.0,1
why,Alpha,5.0,1
with,Alpha,10.0,1
wonderland,Alpha,6.0,1
wow,Alpha,10.0,2
writing,Alpha,5.0,1
you,Alpha,6.0,2
you,Alpha,10.0,2
your,Alpha,10.0,1
~,Punctuation,1.0,21
~,Punctuation,2.0,3
~,Punctuation,3.0,2
~,Punctuation,4.0,10
~,Punctuation,5.0,13
~,Punctuation,6.0,22
~,Punctuation,7.0,27
~,Punctuation,8.0,43
~,Punctuation,9.0,45
~,Punctuation,10.0,220
~!,Punctuation,1.0,1
~!,Punctuation,5.0,1
~!,Punctuation,8.0,2
~!,Punctuation,10.0,23
~!!,Punctuation,1.0,1
~!!,Punctuation,3.0,1
~!!,Punctuation,5.0,1
~!!,Punctuation,7.0,2
~!!,Punctuation,8.0,2
~!!,Punctuation,9.0,1
~!!,Punctuation,10.0,10
~!!!,Punctuation,1.0,1
~!!!,Punctuation,10.0,13
~!!!!,Punctuation,10.0,7
~!!!!!!!!!!!!!!!!!,Punctuation,10.0,1
~!!!!!!!!!!~~~~~~~~~~~~~~~~~~~,Punctuation,10.0,1
~!!^^,Punctuation,10.0,1
~!^^,Punctuation,9.0,1
~!^^,Punctuation,10.0,1
~!~!~!,Punctuation,10.0,1
~!~~,Punctuation,10.0,1
~*^^*,Punctuation,9.0,1
~;;,Punctuation,10.0,1
~;;;,Punctuation,8.0,1
~;;;,Punctuation,10.0,1
~>,Punctuation,10.0,1
~><,Punctuation,10.0,1
~><!,Punctuation,10.0,1
~^,Punctuation,10.0,1
~^-^,Punctuation,9.0,1
~^^,Punctuation,8.0,1
~^^,Punctuation,9.0,1
~^^,Punctuation,10.0,10
~~,Punctuation,1.0,4
~~,Punctuation,3.0,2
~~,Punctuation,6.0,2
~~,Punctuation,7.0,1
~~,Punctuation,8.0,6
~~,Punctuation,9.0,5
~~,Punctuation,10.0,57
~~!,Punctuation,8.0,1
~~!,Punctuation,9.0,1
~~!,Punctuation,10.0,1
~~!!,Punctuation,4.0,1
~~!!,Punctuation,9.0,1
~~!!,Punctuation,10.0,2
~~!!!,Punctuation,8.0,1
"~~""",Punctuation,7.0,1
~~),Punctuation,10.0,1
~~...,Punctuation,1.0,1
~~><,Punctuation,10.0,1
~~^.^,Punctuation,10.0,1
~~^^,Punctuation,10.0,2
~~`,Punctuation,10.0,1
~~~,Punctuation,1.0,1
~~~,Punctuation,3.0,1
~~~,Punctuation,7.0,7
~~~,Punctuation,8.0,2
~~~,Punctuation,9.0,1
~~~,Punctuation,10.0,17
~~~!,Punctuation,9.0,1
~~~!!!,Punctuation,7.0,1
~~~!!!!,Punctuation,10.0,1
~~~!!!!!,Punctuation,10.0,1
~~~~,Punctuation,1.0,1
~~~~,Punctuation,8.0,2
~~~~,Punctuation,9.0,1
~~~~,Punctuation,10.0,6
~~~~~,Punctuation,8.0,1
~~~~~,Punctuation,10.0,4
~~~~~~,Punctuation,8.0,1
~~~~~~,Punctuation,10.0,4
~~~~~~~,Punctuation,7.0,2
~~~~~~~~,Punctuation,10.0,3
~~~~~~~~!!,Punctuation,10.0,1
~~~~~~~~~~~~~,Punctuation,10.0,2
~~~~~~~~~~~~~~,Punctuation,1.0,1
~~~~~~~~~~~~~~~~~,Punctuation,9.0,1
~~~~~~~~~~~~~~~~~~~,Punctuation,10.0,1
~~~~~~~~~~~~~~~~~~~~,Punctuation,10.0,1
~~~~~~~~~~~~~~~~~~~~~~,Punctuation,7.0,1
~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~````,Punctuation,10.0,1
←,Foreign,5.0,1
↓,Foreign,5.0,1
↓,Foreign,10.0,1
⊙,Foreign,10.0,1
★,Foreign,10.0,1
★★★★,Foreign,10.0,2
☆,Foreign,10.0,1
☞☜,Foreign,10.0,1
♡,Foreign,8.0,1
♡,Foreign,10.0,20
♡♡,Foreign,10.0,1
♣,Foreign,10.0,1
♥,Foreign,8.0,1
♥,Foreign,10.0,30
♥♡,Foreign,10.0,1
♥♥,Foreign,10.0,2
、,Foreign,10.0,1
。,Foreign,10.0,1
。。,Foreign,10.0,1
。！,Foreign,10.0,1
ㄱ,KoreanParticle,1.0,1
ㄱ,KoreanParticle,5.0,1
ㄱ,KoreanParticle,10.0,1
ㄱㄱ,KoreanParticle,1.0,1
ㄱㅊ,KoreanParticle,7.0,1
ㄲ,KoreanParticle,10.0,1
ㄲㄲㄲ,KoreanParticle,4.0,1
ㄴ,KoreanParticle,10.0,3
ㄴㅏ,KoreanParticle,5.0,1
ㄷ,KoreanParticle,10.0,1
ㄷㄷ,KoreanParticle,1.0,4
ㄷㄷ,KoreanParticle,3.0,1
ㄷㄷ,KoreanParticle,6.0,1
ㄷㄷ,KoreanParticle,7.0,1
ㄷㄷ,KoreanParticle,10.0,1
ㄷㄷㄷ,KoreanParticle,4.0,1
ㄷㅏ,KoreanParticle,10.0,1
ㄹㅇ,KoreanParticle,10.0,2
ㅁ,KoreanParticle,1.0,3
ㅁ,KoreanParticle,10.0,7
ㅁㅁㅋㅋ,KoreanParticle,10.0,1
ㅂ,KoreanParticle,2.0,1
ㅂ,KoreanParticle,7.0,1
ㅂ,KoreanParticle,8.0,1
ㅂ,KoreanParticle,9.0,1
ㅂ,KoreanParticle,10.0,3
ㅂㅅ,KoreanParticle,10.0,1
ㅄ,KoreanParticle,1.0,1
ㅄㅂ,KoreanParticle,1.0,1
ㅅ,KoreanParticle,1.0,1
ㅅ,KoreanParticle,5.0,1
ㅅ,KoreanParticle,7.0,2
ㅅ,KoreanParticle,10.0,3
ㅅㅂ,KoreanParticle,1.0,3
ㅅㅂ,KoreanParticle,2.0,1
ㅅㅂ,KoreanParticle,5.0,1
ㅅㅂ,KoreanParticle,6.0,1
ㅅㅂ,KoreanParticle,7.0,1
ㅅㅍㅅㅍ,KoreanParticle,1.0,1
ㅇ,KoreanParticle,8.0,1
ㅇ,KoreanParticle,10.0,10
ㅇㅁㅇ,KoreanParticle,9.0,1
ㅇㅅㅇ,KoreanParticle,4.0,1
ㅇㅅㅇ,KoreanParticle,10.0,1
ㅇㅇ,KoreanParticle,4.0,1
ㅇㅇ,KoreanParticle,8.0,2
ㅇㅇ,KoreanParticle,9.0,1
ㅇㅇ,KoreanParticle,10.0,3
ㅇㅋ,KoreanParticle,10.0,1
ㅇㅎㅎ,KoreanParticle,8.0,1
ㅇㅎㅎㅎ,KoreanParticle,10.0,1
ㅇㅏ,KoreanParticle,10.0,1
ㅈ,KoreanParticle,1.0,1
ㅈ,KoreanParticle,10.0,1
ㅈㄴ,KoreanParticle,1.0,2
ㅈㅅ,KoreanParticle,4.0,1
ㅈㅅ,KoreanParticle,10.0,1
ㅈㅝㅅ,KoreanParticle,10.0,1
ㅉ,KoreanParticle,1.0,1
ㅉ,KoreanParticle,7.0,1
ㅉ,KoreanParticle,10.0,2
ㅉㅉ,KoreanParticle,1.0,4
ㅉㅉ,KoreanParticle,10.0,1
ㅉㅉㅉ,KoreanParticle,7.0,1
ㅊㅊ,KoreanParticle,1.0,1
ㅋ,KoreanParticle,1.0,10
ㅋ,KoreanParticle,2.0,3
ㅋ,KoreanParticle,4.0,1
ㅋ,KoreanParticle,5.0,3
ㅋ,KoreanParticle,6.0,8
ㅋ,KoreanParticle,7.0,7
ㅋ,KoreanParticle,8.0,27
ㅋ,KoreanParticle,9.0,19
ㅋ,KoreanParticle,10.0,113
ㅋㄷ,KoreanParticle,9.0,1
ㅋㅁㅋ,KoreanParticle,10.0,1
ㅋㅅㅋ,KoreanParticle,10.0,1
ㅋㅋ,KoreanParticle,1.0,14
ㅋㅋ,KoreanParticle,2.0,2
ㅋㅋ,KoreanParticle,3.0,2
ㅋㅋ,KoreanParticle,4.0,3
ㅋㅋ,KoreanParticle,5.0,7
ㅋㅋ,KoreanParticle,6.0,7
ㅋㅋ,KoreanParticle,7.0,18
ㅋㅋ,KoreanParticle,8.0,23
ㅋㅋ,KoreanParticle,9.0,28
ㅋㅋ,KoreanParticle,10.0,194
ㅋㅋㅁㅋ,KoreanParticle,10.0,1
ㅋㅋㅋ,KoreanParticle,1.0,5
ㅋㅋㅋ,KoreanParticle,4.0,3
ㅋㅋㅋ,KoreanParticle,5.0,3
ㅋㅋㅋ,KoreanParticle,6.0,2
ㅋㅋㅋ,KoreanParticle,7.0,6
ㅋㅋㅋ,KoreanParticle,8.0,13
ㅋㅋㅋ,KoreanParticle,9.0,6
ㅋㅋㅋ,KoreanParticle,10.0,70
ㅋㅋㅋㅋ,KoreanParticle,1.0,6
ㅋㅋㅋㅋ,KoreanParticle,5.0,1
ㅋㅋㅋㅋ,KoreanParticle,6.0,4
ㅋㅋㅋㅋ,KoreanParticle,7.0,1
ㅋㅋㅋㅋ,KoreanParticle,8.0,3
ㅋㅋㅋㅋ,KoreanParticle,9.0,3
ㅋㅋㅋㅋ,KoreanParticle,10.0,32
ㅋㅋㅋㅋㅆ,KoreanParticle,10.0,1
ㅋㅋㅋㅋㅋ,KoreanParticle,1.0,1
ㅋㅋㅋㅋㅋ,KoreanParticle,4.0,2
ㅋㅋㅋㅋㅋ,KoreanParticle,5.0,1
ㅋㅋㅋㅋㅋ,KoreanParticle,7.0,1
ㅋㅋㅋㅋㅋ,KoreanParticle,8.0,6
ㅋㅋㅋㅋㅋ,KoreanParticle,9.0,1
ㅋㅋㅋㅋㅋ,KoreanParticle,10.0,16
ㅋㅋㅋㅋㅋㅋ,KoreanParticle,1.0,1
ㅋㅋㅋㅋㅋㅋ,KoreanParticle,8.0,1
ㅋㅋㅋㅋㅋㅋ,KoreanParticle,9.0,4
ㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,13
ㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,9.0,1
ㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,12
ㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,1.0,2
ㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,5.0,2
ㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,8.0,2
ㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,3
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,1.0,2
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,3.0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,8.0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,2
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,8.0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,9.0,2
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,4
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,2
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,2
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,4.0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,5
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,6.0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,2
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,10.0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,1.0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,8.0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KoreanParticle,6.0,1
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅎ,KoreanParticle,9.0,1
ㅋㅋㅌㅌㅋㅋ,KoreanParticle,10.0,1
ㅋㅋㅎㅎ,KoreanParticle,10.0,1
ㅋㅎ,KoreanParticle,8.0,1
ㅋㅎ,KoreanParticle,10.0,1
ㅎ,KoreanParticle,1.0,1
ㅎ,KoreanParticle,2.0,1
ㅎ,KoreanParticle,3.0,1
ㅎ,KoreanParticle,4.0,1
ㅎ,KoreanParticle,5.0,1
ㅎ,KoreanParticle,6.0,3
ㅎ,KoreanParticle,7.0,6
ㅎ,KoreanParticle,8.0,9
ㅎ,KoreanParticle,9.0,7
ㅎ,KoreanParticle,10.0,41
ㅎㄷ,KoreanParticle,8.0,1
ㅎㅇ,KoreanParticle,10.0,1
ㅎㅋㅎㅋ,KoreanParticle,10.0,1
ㅎㅎ,KoreanParticle,1.0,2
ㅎㅎ,KoreanParticle,6.0,6
ㅎㅎ,KoreanParticle,7.0,8
ㅎㅎ,KoreanParticle,8.0,4
ㅎㅎ,KoreanParticle,9.0,14
ㅎㅎ,KoreanParticle,10.0,84
ㅎㅎㅎ,KoreanParticle,1.0,1
ㅎㅎㅎ,KoreanParticle,9.0,1
ㅎㅎㅎ,KoreanParticle,10.0,19
ㅎㅎㅎㅎ,KoreanParticle,10.0,4
ㅎㅎㅎㅎㅎ,KoreanParticle,10.0,1
ㅎㅎㅎㅎㅎㅎ,KoreanParticle,10.0,1
ㅎㅎㅎㅎㅎㅎㅎㅎㅎ,KoreanParticle,9.0,2
ㅎㅎㅎㅎㅎㅎㅎㅎㅎ,KoreanParticle,10.0,1
ㅎㅓㅎ,KoreanParticle,6.0,1
ㅏ,KoreanParticle,1.0,1
ㅏ,KoreanParticle,7.0,1
ㅏ,KoreanParticle,10.0,2
ㅏㅏㅏㅏㅏ,KoreanParticle,2.0,1
ㅐㅐㅐㅐㅐㅐㅐㅐㅐㅐ,KoreanParticle,10.0,1
ㅓ,KoreanParticle,10.0,3
ㅓㅜㅜ,KoreanParticle,10.0,1
ㅔ,KoreanParticle,10.0,1
ㅗ,KoreanParticle,1.0,2
ㅗ,KoreanParticle,8.0,1
ㅜ,KoreanParticle,1.0,10
ㅜ,KoreanParticle,3.0,1
ㅜ,KoreanParticle,4.0,2
ㅜ,KoreanParticle,6.0,1
ㅜ,KoreanParticle,7.0,2
ㅜ,KoreanParticle,8.0,4
ㅜ,KoreanParticle,9.0,2
ㅜ,KoreanParticle,10.0,8
ㅜㅅㅠ,KoreanParticle,10.0,1
ㅜㅜ,KoreanParticle,1.0,6
ㅜㅜ,KoreanParticle,3.0,3
ㅜㅜ,KoreanParticle,4.0,3
ㅜㅜ,KoreanParticle,5.0,2
ㅜㅜ,KoreanParticle,6.0,2
ㅜㅜ,KoreanParticle,7.0,4
ㅜㅜ,KoreanParticle,8.0,2
ㅜㅜ,KoreanParticle,9.0,2
ㅜㅜ,KoreanParticle,10.0,9
ㅜㅜㅜ,KoreanParticle,1.0,1
ㅜㅜㅜ,KoreanParticle,9.0,1
ㅜㅜㅜ,KoreanParticle,10.0,2
ㅜㅜㅜㅜㅜㅜ,KoreanParticle,10.0,1
ㅜㅠ,KoreanParticle,9.0,2
ㅜㅠ,KoreanParticle,10.0,5
ㅜㅠㅠㅠㅠ,KoreanParticle,10.0,1
ㅟ,KoreanParticle,10.0,1
ㅠ,KoreanParticle,1.0,14
ㅠ,KoreanParticle,2.0,4
ㅠ,KoreanParticle,3.0,5
ㅠ,KoreanParticle,4.0,4
ㅠ,KoreanParticle,5.0,10
ㅠ,KoreanParticle,6.0,4
ㅠ,KoreanParticle,7.0,7
ㅠ,KoreanParticle,8.0,5
ㅠ,KoreanParticle,9.0,5
ㅠ,KoreanParticle,10.0,22
ㅠㅅㅠ,KoreanParticle,10.0,1
ㅠㅋ,KoreanParticle,3.0,1
ㅠㅋ,KoreanParticle,8.0,1
ㅠㅜ,KoreanParticle,1.0,2
ㅠㅜ,KoreanParticle,4.0,1
ㅠㅜ,KoreanParticle,10.0,4
ㅠㅠ,KoreanParticle,1.0,23
ㅠㅠ,KoreanParticle,2.0,2
ㅠㅠ,KoreanParticle,3.0,2
ㅠㅠ,KoreanParticle,4.0,4
ㅠㅠ,KoreanParticle,5.0,9
ㅠㅠ,KoreanParticle,6.0,11
ㅠㅠ,KoreanParticle,7.0,7
ㅠㅠ,KoreanParticle,8.0,10
ㅠㅠ,KoreanParticle,9.0,5
ㅠㅠ,KoreanParticle,10.0,38
ㅠㅠㅠ,KoreanParticle,1.0,2
ㅠㅠㅠ,KoreanParticle,4.0,1
ㅠㅠㅠ,KoreanParticle,5.0,1
ㅠㅠㅠ,KoreanParticle,8.0,1
ㅠㅠㅠ,KoreanParticle,10.0,10
ㅠㅠㅠㅠ,KoreanParticle,6.0,1
ㅠㅠㅠㅠ,KoreanParticle,10.0,7
ㅠㅠㅠㅠㅠ,KoreanParticle,1.0,1
ㅠㅠㅠㅠㅠ,KoreanParticle,10.0,2
ㅠㅠㅠㅠㅠㅠㅠ,KoreanParticle,7.0,2
ㅠㅠㅠㅠㅠㅠㅠ,KoreanParticle,8.0,1
ㅠㅠㅠㅠㅠㅠㅠ,KoreanParticle,10.0,1
ㅠㅠㅠㅠㅠㅠㅠㅠ,KoreanParticle,1.0,2
ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,KoreanParticle,1.0,1
ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,KoreanParticle,10.0,1
ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,KoreanParticle,10.0,1
ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,KoreanParticle,1.0,1
ㅡ,KoreanParticle,1.0,7
ㅡ,KoreanParticle,3.0,2
ㅡ,KoreanParticle,4.0,2
ㅡ,KoreanParticle,6.0,6
ㅡ,KoreanParticle,7.0,2
ㅡ,KoreanParticle,8.0,4
ㅡ,KoreanParticle,9.0,1
ㅡ,KoreanParticle,10.0,1
ㅡㅋ,KoreanParticle,8.0,1
ㅡㅜ,KoreanParticle,1.0,2
ㅡㅜ,KoreanParticle,8.0,1
ㅡㅡ,KoreanParticle,1.0,23
ㅡㅡ,KoreanParticle,2.0,4
ㅡㅡ,KoreanParticle,3.0,4
ㅡㅡ,KoreanParticle,4.0,4
ㅡㅡ,KoreanParticle,5.0,8
ㅡㅡ,KoreanParticle,6.0,3
ㅡㅡ,KoreanParticle,7.0,2
ㅡㅡ,KoreanParticle,8.0,2
ㅡㅡ,KoreanParticle,9.0,1
ㅡㅡ,KoreanParticle,10.0,10
ㅡㅡㅋ,KoreanParticle,6.0,1
ㅡㅡㅡ,KoreanParticle,1.0,1
ㅣ,KoreanParticle,5.0,1
ㅣ,KoreanParticle,8.0,1
ㅣ,KoreanParticle,10.0,1
ㅤ,Foreign,6.0,1
ㅤ,Foreign,10.0,1
乃,Foreign,10.0,1
人,Foreign,10.0,2
多,Foreign,8.0,1
少女,Foreign,8.0,1
가,Josa,1.0,67
가,Josa,2.0,13
가,Josa,3.0,18
가,Josa,4.0,29
가,Josa,5.0,35
가,Josa,6.0,60
가,Josa,7.0,81
가,Josa,8.0,83
가,Josa,9.0,66
가,Josa,10.0,241
가,Verb,1.0,3
가,Verb,4.0,3
가,Verb,5.0,1
가,Verb,6.0,5
가,Verb,7.0,4
가,Verb,8.0,6
가,Verb,9.0,2
가,Verb,10.0,18
가가,Noun,10.0,3
가게,Noun,7.0,1
가겠어요,Verb,1.0,1
가격,Noun,5.0,1
가격,Noun,7.0,1
가격,Noun,10.0,1
가고,Verb,7.0,1
가고,Verb,9.0,1
가고,Verb,10.0,3
가고싶던,Verb,8.0,1
가고싶었지만,Verb,10.0,1
가고싶지,Verb,8.0,1
가기,Noun,4.0,1
가기,Noun,10.0,1
가기전에,Verb,10.0,1
가꿈을,Verb,10.0,1
가끔,Noun,6.0,1
가끔,Noun,8.0,1
가끔,Noun,10.0,1
가나,Noun,5.0,1
가나,Noun,8.0,1
가네,Verb,10.0,1
가네요,Verb,10.0,1
가는,Verb,1.0,1
가는,Verb,6.0,1
가는,Verb,7.0,1
가는,Verb,8.0,1
가는,Verb,10.0,3
가는것도,Verb,10.0,1
가는게,Verb,7.0,1
가는게,Verb,10.0,2
가는줄,Verb,10.0,2
가늠,Noun,10.0,1
가능,Noun,10.0,1
가능하고,Adjective,10.0,1
가능하니,Adjective,10.0,1
가능하다고,Adjective,10.0,1
가능한,Adjective,8.0,1
가능한,Adjective,9.0,1
가능한,Adjective,10.0,3
가능한거다,Adjective,10.0,1
가능할테니까,Adjective,8.0,1
가다,Verb,1.0,1
가다니,Verb,10.0,1
가당,Noun,4.0,1
가더,Verb,10.0,2
가던가,Verb,7.0,1
가득,Noun,3.0,1
가득,Noun,10.0,4
가득한,Adjective,6.0,1
가득한,Adjective,10.0,2
가든,Noun,3.0,1
가라,Noun,1.0,1
가라,Noun,7.0,1
가량,Noun,10.0,1
가려는,Verb,2.0,1
가려운,Verb,10.0,1
가로,Noun,7.0,1
가린,Verb,5.0,1
가며,Verb,10.0,2
가면,Noun,10.0,1
가물,Noun,7.0,1
가물한데,Verb,7.0,1
가버린듯,Verb,8.0,1
가벼운,Adjective,6.0,1
가벼운,Adjective,7.0,1
가벼운,Adjective,8.0,1
가볍게,Adjective,8.0,1
가볍게,Adjective,10.0,1
가보다,Verb,3.0,1
가본,Verb,1.0,1
가봤는데,Verb,10.0,1
가서,Verb,1.0,3
가서,Verb,2.0,1
가서,Verb,5.0,1
가서,Verb,6.0,1
가서,Verb,7.0,1
가서,Verb,9.0,2
가서,Verb,10.0,13
가셔요,Verb,9.0,1
가슴,Noun,10.0,1
가시,Noun,8.0,1
가식,Noun,6.0,1
가안,Noun,8.0,1
가에서,Verb,9.0,1
가연,Noun,10.0,1
가요,Noun,1.0,1
가요,Noun,5.0,2
가요,Noun,10.0,6
가용,Noun,4.0,1
가위손,Noun,1.0,3
가위손,Noun,5.0,2
가위손,Noun,6.0,2
가위손,Noun,7.0,1
가위손,Noun,9.0,1
가위손,Noun,10.0,1
가의,Noun,8.0,1
가의,Noun,10.0,1
가장,Noun,1.0,6
가장,Noun,5.0,2
가장,Noun,9.0,1
가장,Noun,10.0,10
가전체,Noun,9.0,1
가제,Noun,10.0,1
가져간다면,Verb,10.0,1
가족,Noun,1.0,1
가족,Noun,6.0,1
가족,Noun,7.0,2
가족,Noun,8.0,1
가족,Noun,10.0,14
가족영화,Noun,5.0,2
가족영화,Noun,7.0,2
