형태소,품사,분류,카운트
아름답네요,Adjective,9,1
아름답다,Adjective,10,2
아마,Noun,9,1
아마,Noun,10,1
아마도,Adverb,10,2
아메리칸,Noun,10,1
아무,Modifier,1,1
아무,Modifier,4,1
아무,Modifier,5,3
아무,Modifier,6,2
아무,Modifier,7,1
아무,Modifier,8,2
아무,Modifier,9,2
아무,Modifier,10,5
아무,Noun,5,1
아무,Noun,7,3
아무,Noun,9,1
아무,Noun,10,3
아무래도,Adverb,5,1
아무래도,Adverb,10,1
아무런,Adjective,8,1
아무런,Adjective,10,1
아무리,Adverb,3,1
아무리,Adverb,5,1
아무리,Adverb,7,1
아무리,Adverb,8,1
아무튼,Adverb,6,1
아무튼,Adverb,9,1
아무튼,Adverb,10,1
아미,Noun,9,1
아바타,Noun,3,1
아바타,Noun,6,2
아바타,Noun,9,5
아바타,Noun,10,6
아버지,Noun,7,1
아빠,Noun,1,1
아빠,Noun,8,8
아빠,Noun,9,9
아빠,Noun,10,15
아쉬었지만,Adjective,9,1
아쉬운,Adjective,5,2
아쉬운,Adjective,6,1
아쉬운,Adjective,7,5
아쉬운,Adjective,8,6
아쉬운,Adjective,9,3
아쉬운건,Adjective,7,1
아쉬운건,Adjective,8,2
아쉬운건,Adjective,9,1
아쉬운것,Adjective,8,1
아쉬운것도,Adjective,7,1
아쉬운데,Adjective,10,1
아쉬운듯,Adjective,4,1
아쉬운듯,Adjective,7,1
아쉬울,Adjective,9,2
아쉬울것,Adjective,10,1
아쉬움,Noun,3,1
아쉬움,Noun,6,4
아쉬움,Noun,7,8
아쉬움,Noun,8,5
아쉬움,Noun,9,5
아쉬움,Noun,10,3
아쉬워,Adjective,10,1
아쉬워서,Adjective,8,1
아쉬워요,Adjective,7,1
아쉬워요,Adjective,8,4
아쉬워요,Adjective,10,2
아쉬웟,Noun,9,1
아쉬웠고요,Adjective,9,1
아쉬웠구요,Adjective,8,1
아쉬웠긴,Adjective,8,1
아쉬웠네요,Adjective,8,1
아쉬웠는데,Adjective,8,1
아쉬웠는데,Adjective,9,1
아쉬웠다,Adjective,1,1
아쉬웠다,Adjective,5,1
아쉬웠다,Adjective,7,3
아쉬웠다,Adjective,8,2
아쉬웠다,Adjective,9,1
아쉬웠다,Adjective,10,3
아쉬웠다네요,Adjective,9,1
아쉬웠던,Adjective,6,1
아쉬웠던,Adjective,8,2
아쉬웠습니다,Adjective,8,1
아쉬웠습니다,Adjective,10,1
아쉬웠어요,Adjective,6,1
아쉬웠어요,Adjective,7,3
아쉬웠어요,Adjective,8,4
아쉬웠어요,Adjective,10,1
아쉬웠어용,Adjective,9,1
아쉬웠음,Adjective,9,1
아쉬웠지만,Adjective,7,2
아쉬웠지만,Adjective,8,1
아쉬웠지만,Adjective,9,2
아쉬웠지만,Adjective,10,3
아쉽,Adjective,4,1
아쉽,Adjective,6,2
아쉽,Adjective,7,2
아쉽,Adjective,8,5
아쉽,Adjective,9,3
아쉽,Adjective,10,1
아쉽게,Adjective,7,1
아쉽게도,Adjective,7,1
아쉽고,Adjective,6,1
아쉽고,Adjective,7,1
아쉽고,Adjective,8,1
아쉽기,Adjective,8,1
아쉽긴,Adjective,8,3
아쉽긴,Adjective,9,2
아쉽긴,Adjective,10,3
아쉽네,Adjective,7,1
아쉽네요,Adjective,1,1
아쉽네요,Adjective,5,2
아쉽네요,Adjective,6,1
아쉽네요,Adjective,7,1
아쉽네요,Adjective,8,5
아쉽네요,Adjective,9,4
아쉽네요,Adjective,10,4
아쉽다,Adjective,1,1
아쉽다,Adjective,5,3
아쉽다,Adjective,6,2
아쉽다,Adjective,7,5
아쉽다,Adjective,8,9
아쉽다,Adjective,9,2
아쉽다,Adjective,10,1
아쉽다고나,Adjective,8,1
아쉽더군요,Adjective,7,1
아쉽도,Adjective,8,1
아쉽습니다,Adjective,10,1
아쉽지만,Adjective,6,1
아쉽지만,Adjective,8,2
아쉽지만,Adjective,9,1
아쉽지만,Adjective,10,2
아싑네,Noun,10,1
아시겠죠,Verb,8,1
아시는지,Verb,9,1
아시아,Noun,8,1
아씨,Noun,7,1
아아,Exclamation,8,2
아아,Exclamation,10,1
아아,Noun,9,2
아아,Noun,10,3
아애,Noun,7,1
아어너너어텨영,Noun,8,1
아역,Noun,1,1
아역,Noun,5,1
아역,Noun,6,2
아역,Noun,7,3
아역,Noun,8,2
아역,Noun,10,3
아역배우,Noun,4,1
아역배우,Noun,6,3
아역배우,Noun,8,4
아역배우,Noun,9,1
아역배우,Noun,10,8
아영,Noun,10,1
아예,Noun,8,1
아예,Noun,10,1
아우러,Verb,10,1
아우러진,Verb,9,1
아우르는,Verb,8,1
아우르는,Verb,9,1
아우르는,Verb,10,1
아울렛,Noun,10,1
아웃,Noun,5,1
아웃,Noun,7,1
아웃,Noun,8,2
아웃,Noun,9,1
아으,Verb,10,1
아이,Noun,1,4
아이,Noun,2,2
아이,Noun,3,4
아이,Noun,4,6
아이,Noun,5,26
아이,Noun,6,47
아이,Noun,7,103
아이,Noun,8,346
아이,Noun,9,301
아이,Noun,10,414
아이고,Exclamation,10,1
아이두,Noun,10,1
아이디어,Noun,10,1
아이딜,Noun,8,1
아이러니,Noun,9,1
아이맥스,Noun,1,1
아이맥스,Noun,3,1
아이맥스,Noun,6,1
아이맥스,Noun,8,5
아이맥스,Noun,9,6
아이맥스,Noun,10,16
아이멕스,Noun,10,1
아이모,Noun,9,1
아이손,Noun,7,1
아이언맨,Noun,8,1
아이언맨,Noun,9,1
아이언맨,Noun,10,7
아이콘,Noun,10,1
아인,Noun,10,1
아저씨,Noun,10,2
아주,Noun,3,1
아주,Noun,4,1
아주,Noun,5,4
아주,Noun,7,7
아주,Noun,8,18
아주,Noun,9,19
아주,Noun,10,48
아주머니,Noun,7,1
아주아주,Adverb,8,1
아주아주,Adverb,9,2
아주아주,Adverb,10,6
아줌마,Noun,10,3
아직,Adverb,6,2
아직,Adverb,8,2
아직,Adverb,9,3
아직,Adverb,10,2
아직도,Adverb,6,1
아직도,Adverb,7,2
아직도,Adverb,9,1
아직도,Adverb,10,6
아침,Noun,8,2
아침,Noun,10,2
아키,Noun,6,1
아키,Noun,7,1
아키라,Noun,6,2
아키라,Noun,8,1
아키라,Noun,9,4
아키라,Noun,10,1
아킬,Noun,5,2
아킬,Noun,6,1
아킬,Noun,7,1
아킬,Noun,8,1
아킬,Noun,9,1
아킬,Noun,10,2
아파,Adjective,1,1
아파,Adjective,8,1
아파,Adjective,10,1
아프네요,Adjective,8,1
아프네요,Adjective,10,1
아프리카코끼리,Noun,6,1
아픈,Adjective,8,1
아플,Adjective,8,1
아픔니다,Adjective,1,1
아하,Noun,8,1
아함,Noun,10,1
악,Noun,8,1
악,Noun,9,1
악당,Noun,7,1
악당,Noun,8,2
악역,Noun,3,1
악역,Noun,8,2
악역,Noun,9,1
악의,Noun,6,2
악의,Noun,7,1
악의,Noun,9,1
악하다는게,Adjective,5,1
안,Noun,3,1
안,Noun,5,2
안,Noun,6,5
안,Noun,7,2
안,Noun,8,7
안,Noun,9,13
안,Noun,10,37
안,VerbPrefix,1,6
안,VerbPrefix,2,2
안,VerbPrefix,3,3
안,VerbPrefix,4,1
안,VerbPrefix,5,9
안,VerbPrefix,6,5
안,VerbPrefix,7,12
안,VerbPrefix,8,13
안,VerbPrefix,9,10
안,VerbPrefix,10,47
안가요,Verb,10,1
안감,Noun,6,1
안겨서,Verb,10,1
안경,Noun,8,1
안고,Noun,9,3
안고,Noun,10,1
안구,Noun,9,1
안구,Noun,10,1
안나,Noun,1,1
안나,Noun,6,1
안나,Noun,7,2
안나,Noun,8,1
안나,Noun,10,5
안나옵니다,Verb,9,1
안남,Noun,2,1
안남,Noun,3,1
안남,Noun,5,1
안다는,Verb,8,1
안다는게,Verb,8,1
안달,Noun,1,1
안동,Noun,10,1
안되게,Adjective,8,1
안되고,Adjective,10,1
안되네요,Adjective,8,1
안되는,Adjective,1,1
안되는,Adjective,6,1
안되는,Adjective,7,1
안되는,Adjective,8,1
안되면,Adjective,8,1
안되었어요,Adjective,7,1
안되요,Adjective,7,1
안된,Adjective,8,1
안된다,Adjective,4,1
안된다,Adjective,6,1
안된다,Adjective,10,1
안될,Adjective,7,1
안됨,Adjective,8,3
안됩니다,Adjective,7,1
안됩니다,Adjective,10,1
안반,Noun,10,1
안보,Noun,7,2
안보,Noun,9,1
안보,Noun,10,4
안봠,Noun,10,1
안심,Noun,1,1
안아까,Verb,10,2
안을만큼,Verb,7,1
안일한,Adjective,6,1
안자고,Verb,10,1
안자는데,Verb,5,1
안전,Noun,7,1
안졸,Adjective,10,1
안졸고,Adjective,10,1
안좋게,Adjective,10,1
안좋은,Adjective,7,1
안좋을거,Adjective,9,1
안질릴수앗음,Verb,10,1
안치,Noun,10,1
안타까운거는,Adjective,8,1
안타까웠다,Adjective,9,1
안타까웠어요,Adjective,9,1
안타까웠어요,Adjective,10,1
안타깝습니다,Adjective,10,1
안타깝지만,Adjective,8,1
안티,Noun,7,1
안팔,Noun,10,1
안하는데,Verb,7,1
안함,Noun,10,1
안해,Noun,6,1
안해,Noun,9,1
안해,Noun,10,2
안햇,Noun,10,1
앉아,Verb,7,1
앉아서,Verb,5,1
앉아서,Verb,10,1
앉아있었더니,Verb,2,1
앉은,Verb,8,1
앉은,Verb,9,1
앉은,Verb,10,1
앉은아이,Verb,8,1
않,Verb,8,1
않,Verb,9,1
않,Verb,10,2
않게,Verb,7,2
않게,Verb,8,12
않게,Verb,9,4
않게,Verb,10,5
않겠,Verb,1,1
않겠다,Verb,7,1
않겠지만,Verb,5,1
않고,Verb,3,1
않고,Verb,4,1
않고,Verb,5,3
않고,Verb,6,3
않고,Verb,7,5
않고,Verb,8,10
않고,Verb,9,25
않고,Verb,10,43
않구,Verb,6,1
않기에,Verb,10,1
않나,Verb,6,1
않나,Verb,9,1
않나,Verb,10,1
않내요,Verb,10,1
않네,Verb,2,1
않네,Verb,6,1
않네요,Verb,4,2
않네요,Verb,5,1
않네요,Verb,8,4
않네요,Verb,9,2
않네요,Verb,10,7
않는,Verb,7,3
않는,Verb,8,3
않는,Verb,9,7
않는,Verb,10,2
않는거,Verb,10,1
않는것,Verb,8,1
않는게,Verb,7,1
않는군,Verb,9,1
않는군요,Verb,10,1
않는다,Verb,8,1
않는다,Verb,10,5
않는디,Verb,10,1
않니요,Verb,10,1
않다,Verb,6,1
않다,Verb,7,3
않다,Verb,9,1
않다,Verb,10,3
않다고,Verb,8,1
않다고,Verb,9,1
않다는것,Verb,3,1
않더라구요,Verb,8,1
않더라구요,Verb,9,1
않던,Verb,10,1
않던데,Verb,5,1
않습니다,Verb,3,1
않습니다,Verb,9,1
않습니다,Verb,10,3
않아,Verb,5,2
않아,Verb,8,2
않아,Verb,10,2
않아서,Verb,6,1
않아서,Verb,8,1
않아서,Verb,9,1
않아서,Verb,10,2
않아요,Verb,5,1
않아요,Verb,6,1
않아요,Verb,7,1
않아요,Verb,8,2
않아요,Verb,9,3
않아요,Verb,10,3
않아있다,Verb,5,1
않아있었음,Verb,6,1
않아있었지만,Verb,9,1
않아줘서,Verb,10,1
않앗,Verb,10,1
않앗다,Verb,8,1
않았,Verb,6,1
않았,Verb,9,1
않았고,Verb,6,1
않았고,Verb,8,2
않았고,Verb,9,2
않았네요,Verb,7,2
않았네요,Verb,8,1
않았네요,Verb,10,1
않았는데,Verb,8,2
않았는데,Verb,9,2
않았는데,Verb,10,2
않았다,Verb,3,1
않았다,Verb,6,1
않았다,Verb,7,2
않았다,Verb,8,1
않았다,Verb,10,1
않았던,Verb,7,1
않았던,Verb,9,2
않았던거,Verb,8,1
않았습니다,Verb,5,3
않았습니다,Verb,7,2
않았어요,Verb,5,1
않았어요,Verb,6,2
않았어요,Verb,7,3
않았어요,Verb,8,6
않았어요,Verb,10,6
않았었는데,Verb,10,1
않았으나,Verb,6,1
않았으나,Verb,9,1
않았으면,Verb,7,1
않았음,Verb,3,1
않았음,Verb,4,1
않았음,Verb,5,1
않았음,Verb,8,1
않았음에도,Verb,3,1
않았지만,Verb,6,2
않았지만,Verb,9,1
않았지만,Verb,10,1
않앟어,Noun,6,1
않었넎,Noun,8,1
않으나,Verb,2,1
않으나,Verb,7,1
않으면서,Verb,9,1
않으면서,Verb,10,1
않으면서도,Verb,9,1
않은,Verb,7,7
않은,Verb,8,18
않은,Verb,9,2
않은,Verb,10,17
않은가,Verb,9,1
않은것에,Verb,8,1
않은데,Verb,8,2
않은데다가,Verb,10,1
않은아이가,Verb,10,1
않을,Verb,7,1
않을,Verb,8,4
않을,Verb,9,7
않을,Verb,10,6
않을까,Verb,2,1
않을까,Verb,7,2
않을까,Verb,9,1
않을까봐,Verb,9,1
않을듯,Verb,7,1
않을만큼,Verb,8,1
않을만큼,Verb,9,1
않을만큼,Verb,10,1
않음,Verb,4,1
않음,Verb,5,1
않음,Verb,7,1
않음,Verb,8,2
않음,Verb,10,3
않지만,Verb,7,4
않지만,Verb,8,3
않지만,Verb,9,3
않지만,Verb,10,1
않지요,Verb,10,1
않하고,Verb,10,1
알,Noun,1,2
알,Noun,4,2
알,Noun,6,2
알,Noun,7,4
알,Noun,8,16
알,Noun,9,14
알,Noun,10,22
알것,Verb,9,1
알겄다,Noun,10,1
알겠다,Verb,10,1
알겠더라구요,Verb,10,1
알겠음,Verb,8,1
알겠음,Verb,10,1
알겠죠,Verb,10,1
알고도,Verb,10,1
알고이는,Verb,10,1
알고있는,Verb,1,1
알고있는,Verb,7,1
알고있는,Verb,8,1
알고있는,Verb,9,1
알고있는,Verb,10,1
알고있는내용,Verb,10,1
알고있던,Verb,7,1
알고있던,Verb,9,1
알고있던,Verb,10,1
알고있어서,Verb,9,1
알고있지만,Verb,10,1
알던,Verb,6,1
알던,Verb,7,1
알던,Verb,8,3
알던,Verb,10,2
알라딘,Noun,10,1
알랙산더,Noun,8,1
알렉산더,Noun,5,3
알려주는,Verb,5,1
알려주던,Verb,10,1
알려진,Verb,8,1
알맞게,Adjective,7,1
알맞게,Adjective,10,1
알면서,Verb,7,1
알면서도,Verb,9,1
알바,Noun,1,5
알바,Noun,2,3
알바,Noun,3,1
알바,Noun,6,3
알바,Noun,10,7
알수,Verb,7,1
알수,Verb,10,1
알수가,Verb,10,1
알수있는,Verb,10,1
알수있었던,Verb,6,1
알앗는데,Verb,10,1
알앗어요,Verb,10,1
알앗으나,Verb,9,1
알았,Verb,4,1
알았,Verb,6,1
알았,Verb,8,1
알았,Verb,10,1
알았네요,Verb,3,1
알았네요,Verb,8,2
알았네요,Verb,9,1
알았는,Verb,10,1
알았는데,Verb,6,1
알았는데,Verb,7,1
알았는데,Verb,8,7
알았는데,Verb,9,3
알았는데,Verb,10,9
알았다,Verb,2,1
알았다,Verb,8,1
알았다,Verb,10,1
알았다가,Verb,10,1
알았답니다,Verb,10,1
알았더니,Verb,10,1
알았던,Verb,10,1
알았어요,Verb,10,2
알았은데,Verb,9,1
알았을,Verb,10,1
알았음,Verb,8,1
알았지만,Verb,7,1
알았지만,Verb,8,2
알어요,Verb,7,1
알음,Noun,9,1
알인도,Verb,8,1
알차게,Adjective,9,1
알차게,Adjective,10,2
알차고,Adjective,6,1
알차고,Adjective,9,2
알차네요,Adjective,10,1
알차다,Adjective,9,1
알차다,Adjective,10,1
알차지안았던거,Adjective,7,1
알찬,Adjective,10,1
알찼던거,Adjective,8,1
알파,Noun,10,1
앎,Verb,10,1
암,Modifier,1,1
암,Modifier,7,1
암,Modifier,8,1
암,Noun,3,1
암,Noun,6,1
암,Noun,8,1
암,Noun,9,1
암살,Noun,10,1
암튼,Adverb,1,1
암튼,Adverb,7,1
암튼,Adverb,9,3
암튼,Adverb,10,2
압,Noun,7,1
압,Noun,9,1
압,Noun,10,1
압권,Noun,3,1
압권,Noun,6,1
압권,Noun,7,1
압권,Noun,9,1
압권,Noun,10,2
압도,Noun,7,3
압도,Noun,8,8
압도,Noun,9,3
압도,Noun,10,15
압축,Noun,10,1
압축시켜,Verb,9,1
앗습니다,Verb,8,1
았,Noun,1,1
았,Noun,3,1
았,Noun,7,1
았슴당,Noun,10,1
앙,Adverb,8,2
앙,Adverb,10,5
앙증맞고,Adjective,10,1
앞,Noun,1,1
앞,Noun,7,1
앞,Noun,8,4
앞,Noun,9,5
앞,Noun,10,4
앞뒤,Noun,1,1
애,Noun,1,15
애,Noun,2,8
애,Noun,3,5
애,Noun,4,4
애,Noun,5,9
애,Noun,6,18
애,Noun,7,41
애,Noun,8,80
애,Noun,9,73
애,Noun,10,88
애가,Noun,1,2
애가,Noun,2,1
애가,Noun,5,2
애가,Noun,7,1
애가,Noun,8,4
애가,Noun,9,2
애가,Noun,10,5
애구,Exclamation,10,1
애기,Noun,1,2
애기,Noun,4,2
애기,Noun,5,3
애기,Noun,6,7
애기,Noun,7,2
애기,Noun,8,8
애기,Noun,9,9
애기,Noun,10,15
애니,Noun,1,2
애니,Noun,5,3
애니,Noun,6,5
애니,Noun,7,11
애니,Noun,8,5
애니,Noun,9,7
애니,Noun,10,14
애니매이션,Noun,5,1
애니매이션,Noun,6,1
애니매이션,Noun,7,1
애니매이션,Noun,10,4
애니메이션,Noun,1,3
애니메이션,Noun,3,2
애니메이션,Noun,5,3
애니메이션,Noun,6,4
애니메이션,Noun,7,14
애니메이션,Noun,8,15
애니메이션,Noun,9,15
애니메이션,Noun,10,47
애니메이션영화,Noun,7,1
애니메이터,Noun,7,1
애도,Noun,9,1
애도,Noun,10,1
애매,Noun,7,1
애매모호한,Adjective,6,1
애매한,Adjective,8,1
애매합니다,Adjective,1,1
애쓰고,Verb,9,1
애인,Noun,10,1
애정,Noun,8,2
애트,Noun,3,1
액션,Noun,1,1
액션,Noun,5,1
액션,Noun,6,1
액션,Noun,7,2
액션,Noun,8,2
액션,Noun,9,5
액션,Noun,10,7
액션영화,Noun,10,1
액션피겨,Noun,10,1
앤딩,Noun,10,1
앵그리버드,Noun,10,1
야,Exclamation,10,2
야,Josa,2,1
야,Josa,6,1
야,Josa,7,1
야,Josa,8,3
야,Josa,9,5
야,Josa,10,10
야생,Noun,2,1
야생,Noun,8,1
야생,Noun,10,1
야심,Noun,10,1
야오이,Noun,7,1
야하냐,Adjective,10,1
야하는,Adjective,6,1
야하는,Adjective,9,1
야하는,Adjective,10,2
야하지,Adjective,9,1
야한다,Adjective,10,1
야할,Adjective,5,1
야할,Adjective,6,1
야할,Adjective,8,1
야할,Adjective,10,3
야할것,Adjective,5,1
야할듯,Adjective,6,1
야할듯,Adjective,9,1
야할듯,Adjective,10,1
야함,Adjective,8,2
야함,Adjective,9,1
야함,Adjective,10,4
야합니다,Adjective,10,1
야해요,Adjective,10,1
야했기,Adjective,6,1
약,Modifier,3,1
약,Modifier,10,2
약,Noun,9,2
약간,Noun,2,1
약간,Noun,5,1
약간,Noun,6,6
약간,Noun,7,19
약간,Noun,8,29
약간,Noun,9,14
약간,Noun,10,9
약산,Noun,8,1
약속,Noun,8,1
약시,Noun,8,1
약육강식,Noun,9,1
약자,Noun,9,1
약자,Noun,10,1
약점,Noun,9,1
약하고,Adjective,6,3
약하고,Adjective,9,1
약하면,Adjective,2,1
약하지만,Adjective,9,1
약한거,Adjective,10,1
약한것,Adjective,7,1
약한데,Adjective,8,1
약한듯,Adjective,6,1
약함,Adjective,5,1
약해,Adjective,8,1
약했던거,Adjective,7,1
약했던거,Adjective,8,1
약했음,Adjective,9,1
얀,Noun,8,1
얌,Noun,5,1
얍,Noun,10,1
양귀비,Noun,10,1
양념,Noun,10,1
양도,Noun,9,1
양식,Noun,5,1
양키,Noun,8,1
얘,Noun,1,1
얘,Noun,7,1
얘,Noun,9,5
얘,Noun,10,1
얘기,Noun,1,1
얘기,Noun,3,1
얘기,Noun,7,2
얘기,Noun,8,5
얘기,Noun,9,7
얘기,Noun,10,2
얘쁘,Noun,9,1
어,Eomi,1,1
어,Eomi,4,1
어,Eomi,5,1
어,Eomi,8,2
어,Noun,1,1
어,Noun,8,4
어,Noun,9,1
어,Noun,10,1
어,Suffix,2,1
어,Suffix,5,2
어,Suffix,6,3
어,Suffix,7,3
어,Suffix,8,10
어,Suffix,9,15
어,Suffix,10,42
어거지,Noun,1,1
어글리,Noun,7,1
어긋나지,Verb,9,1
어느,Adverb,10,1
어느,Modifier,10,4
어느덧,Adjective,9,1
어느새,Adjective,10,1
어니였,Noun,7,1
어덜트,Noun,8,1
어덜트,Noun,10,1
어두워서,Adjective,6,2
어두워서,Adjective,8,2
어두웠다,Adjective,6,1
어두웠다,Adjective,8,1
어두컴컴한,Adjective,8,1
어둠,Noun,6,1
어둡,Adjective,7,1
어둡고,Adjective,1,1
어둡고,Adjective,5,3
어둡고,Adjective,8,2
어둡다,Adjective,9,1
어드벤처,Noun,10,4
어드벤쳐,Noun,7,1
어드벤쳐,Noun,10,1
어디,Noun,1,1
어디,Noun,5,3
어디,Noun,6,1
어디,Noun,7,1
어디,Noun,8,1
어디,Noun,9,1
어디,Noun,10,3
어디가,Noun,1,1
어디가,Noun,8,2
어디서,Adverb,5,1
어디서,Adverb,7,1
어딘,Noun,10,2
어딘가,Noun,6,1
어딜,Adverb,10,1
어떠한,Adjective,7,1
어떤,Adjective,7,2
어떤,Adjective,8,1
어떤,Adjective,9,2
어떤,Adjective,10,1
어떤,Modifier,1,1
어떤,Modifier,8,1
어떤,Modifier,9,1
어떨까,Adjective,8,1
어떨까,Adjective,10,2
어떨지는,Adjective,10,1
어떻,Modifier,10,2
어떻게,Adjective,5,1
어떻게,Adjective,7,1
어떻게,Adjective,8,3
어떻게,Adjective,9,10
어떻게,Adjective,10,18
어려,Verb,9,1
어려도,Verb,10,1
어려서,Verb,8,1
어려서,Verb,9,2
어려서,Verb,10,1
어려운,Adjective,6,1
어려운,Adjective,8,2
어려운,Adjective,10,1
어려운가,Adjective,7,1
어려운듯,Adjective,8,1
어려움,Noun,5,1
어려웠다,Adjective,10,1
어려지고,Verb,8,1
어려지면,Verb,9,2
어렷,Noun,10,1
어렷을때,Noun,9,1
어렷을때,Noun,10,3
어렷을적,Noun,8,1
어렷을적,Noun,10,1
어렸더라면,Verb,7,1
어렸을,Verb,6,1
어렸을,Verb,7,9
어렸을,Verb,8,4
어렸을,Verb,9,9
어렸을,Verb,10,23
어른,Noun,1,9
어른,Noun,2,6
어른,Noun,3,3
어른,Noun,5,13
어른,Noun,6,10
어른,Noun,7,35
어른,Noun,8,56
어른,Noun,9,85
어른,Noun,10,125
어른아이,Verb,6,1
어른아이,Verb,8,1
어른아이,Verb,9,1
어른아이,Verb,10,2
어른용,Verb,8,1
어른용,Verb,9,1
어른용,Verb,10,2
어를,Verb,10,1
어리,Verb,7,1
어리,Verb,10,1
어리다지만,Verb,5,1
어리둥절하고,Adjective,7,1
어리면,Verb,9,1
어린,Verb,1,1
어린,Verb,2,1
어린,Verb,3,1
어린,Verb,4,1
어린,Verb,5,4
어린,Verb,6,4
어린,Verb,7,12
어린,Verb,8,11
어린,Verb,9,7
어린,Verb,10,20
어린데,Verb,9,1
어린소년,Noun,10,1
어린시절,Noun,6,1
어린시절,Noun,7,6
어린시절,Noun,8,8
어린시절,Noun,9,2
어린시절,Noun,10,10
어린아이,Verb,10,1
어린아이가,Verb,10,2
어린아이도,Verb,10,1
어린아이와,Verb,9,1
어린아이의,Verb,10,1
어린야,Verb,9,1
어린이,Noun,1,5
어린이,Noun,2,1
어린이,Noun,3,3
어린이,Noun,4,3
어린이,Noun,5,14
어린이,Noun,6,8
어린이,Noun,7,18
어린이,Noun,8,26
어린이,Noun,9,10
어린이,Noun,10,18
어린이용,Verb,5,2
어릴,Verb,1,3
어릴,Verb,3,1
어릴,Verb,5,2
어릴,Verb,6,6
어릴,Verb,7,8
어릴,Verb,8,27
어릴,Verb,9,28
어릴,Verb,10,50
어릴떄,Noun,10,1
어림,Noun,2,1
어마,Exclamation,10,5
어마,Noun,9,1
어마,Noun,10,1
어마어마하게,Adjective,10,1
어마어마하네요,Adjective,8,1
어마어마한,Adjective,9,1
어마어마한,Adjective,10,1
어마어마한지라,Adjective,9,1
어마어마해서,Adjective,9,1
어머,Exclamation,10,1
어머,Noun,9,1
어머,Noun,10,1
어머니,Noun,7,1
어머니,Noun,9,1
어메이징,Noun,9,1
어메이징,Noun,10,1
어번,Noun,9,1
어색,Noun,8,1
어색하게,Adjective,8,1
어색하게,Adjective,9,1
어색하고,Adjective,1,1
어색하고,Adjective,8,1
어색하고,Adjective,10,1
어색하긴,Adjective,9,1
어색하네요,Adjective,8,1
어색하다,Adjective,6,1
어색하다,Adjective,7,1
어색하다,Adjective,8,1
어색하더라고요,Adjective,7,1
어색하지,Adjective,8,3
어색하지,Adjective,9,2
어색하지,Adjective,10,7
어색하지도,Adjective,9,1
어색하지만,Adjective,6,1
어색하지만,Adjective,10,1
어색한,Adjective,6,3
어색한,Adjective,8,3
어색한,Adjective,9,1
어색한,Adjective,10,1
어색한거,Adjective,8,1
어색한듯,Adjective,8,1
어색함,Adjective,8,1
어색함이,Adjective,8,1
어색함이,Adjective,9,1
어색해,Adjective,5,1
어색해요,Adjective,8,1
어색했고,Adjective,1,1
어색했어요,Adjective,6,1
어색했어요,Adjective,8,1
어색했음,Adjective,9,1
어서,Noun,7,1
어설프고,Adjective,5,1
어설프고,Adjective,6,1
어설프지,Adjective,10,1
어설픈,Adjective,6,1
어설픈,Adjective,9,1
어설픈,Adjective,10,1
어설픔,Adjective,9,1
어설픔이,Adjective,10,1
어수선함,Adjective,8,1
어어,Exclamation,10,1
어어,Noun,8,1
어어,Noun,10,3
어어어어,Noun,10,1
어여,Adverb,10,1
어오,Noun,8,1
어요,Noun,8,1
어요,Noun,9,2
어요,Noun,10,5
어우,Noun,1,1
어우러져,Verb,10,1
어우러지게,Verb,9,1
어우러지고,Verb,10,1
어우러지는,Verb,8,1
어우러진다는,Verb,10,1
어우러질,Verb,10,1
어울려,Verb,10,1
어울렸다,Verb,10,1
어울렸음,Verb,10,1
어울리고,Verb,10,1
어울리는,Verb,10,1
어유,Noun,10,2
어으트,Noun,10,1
어이,Noun,1,2
어이,Noun,3,1
어이없네,Adjective,1,1
어이없네,Adjective,3,1
어이없는,Adjective,6,1
어이없음,Adjective,10,1
어재밋,Noun,10,1
어정쩡하게,Adjective,1,1
어정쩡하게,Adjective,10,1
어제,Noun,9,1
어제,Noun,10,2
어중간해진,Adjective,5,1
어지간하면,Adjective,5,1
어째서,Noun,6,1
어쨋,Noun,10,1
어쨌든,Noun,8,1
어쨌든,Noun,9,1
어쩌다,Adverb,10,1
어쩌면,Noun,8,1
어쩔,Modifier,5,1
어쩔,Modifier,7,2
어쩔,Modifier,10,2
어쩜,Noun,8,1
어쩜,Noun,9,1
어쩜,Noun,10,4
어찌,Noun,8,1
어찌,Noun,9,1
어찌,Noun,10,3
어찌나,Adverb,10,3
어차피,Noun,9,1
어케,Noun,9,1
어케된,Noun,8,1
어학,Noun,1,1
어항,Noun,10,1
어후,Noun,1,1
어후,Noun,10,1
어휴,Exclamation,9,1
어흥,Adverb,10,3
억,Modifier,1,1
억,Modifier,8,1
억,Modifier,10,1
억,Suffix,8,1
억,Suffix,9,1
억,Suffix,10,1
억지로,Noun,5,2
억지로,Noun,7,1
억지스러운,Adjective,8,1
억지스런,Adjective,7,1
언,Modifier,7,1
언,Modifier,8,1
언,Modifier,10,1
언니,Noun,10,1
언어,Noun,7,1
언제,Noun,6,1
언제,Noun,7,2
언제,Noun,8,2
언제,Noun,10,4
언제나,Adverb,8,3
